trial_id,neurons_encoder,latent_dim,neurons_decoder
429,"[432, 216, 108]",21,[108]
430,"[432, 216, 108]",21,[108]
431,"[384, 192, 96]",19,[96]
432,"[384, 192, 96]",19,[96]
433,"[336, 168, 84]",16,[84]
434,"[384, 192, 96]",19,[96]
435,[384],204,[384]
436,[368],169,[368]
437,[576],275,[576]
438,[352],134,[352]
439,[368],137,"[368, 736]"
440,"[368, 184, 92]",18,"[92, 184]"
441,"[912, 456, 228]",109,"[228, 456]"
442,"[320, 160, 80]",16,[80]
443,"[352, 176, 88]",17,[88]
444,"[912, 456, 228]",109,"[228, 456]"
445,"[912, 456, 228]",109,[228]
446,"[320, 160, 80]",16,[80]
447,"[320, 160, 80]",16,[80]
448,"[320, 160, 80]",16,[80]
449,"[320, 160, 80]",16,"[80, 160, 320, 640]"
450,"[400, 200, 100]",20,"[100, 200, 400, 800]"
451,"[384, 192, 96]",19,[96]
452,"[544, 272, 136]",27,"[136, 272, 544, 1088]"
453,"[544, 272, 136]",27,"[136, 272, 544, 1088]"
454,"[400, 200, 100, 50, 25]",5,"[25, 50, 100, 200]"
455,"[400, 200, 100]",20,"[100, 200, 400, 800]"
456,"[400, 200, 100, 50, 25]",5,[25]
457,"[400, 200, 100]",20,[100]
458,"[672, 336, 168, 84]",16,[84]
459,"[976, 488, 244, 122]",24,[122]
460,"[832, 416, 208]",105,[208]
461,"[368, 184, 92]",18,[92]
462,"[352, 176, 88]",17,[88]
463,"[336, 168, 84]",16,[84]
464,"[832, 416, 208]",41,[208]
465,"[800, 400, 200]",72,[200]
466,"[352, 176, 88]",17,[88]
467,"[960, 480, 240]",80,[240]
468,"[336, 168, 84]",16,[84]
469,"[960, 480, 240]",80,[240]
470,"[384, 192, 96]",19,[96]
471,"[384, 192, 96]",19,[96]
472,"[384, 192, 96]",19,[96]
473,"[384, 192, 96]",19,[96]
474,"[384, 192, 96]",19,[96]
475,"[464, 232, 116]",23,[116]
476,"[464, 232, 116]",23,[116]
477,"[1024, 512]",294,"[512, 1024, 2048, 4096, 8192]"
478,"[1024, 512, 256, 128, 64]",12,"[64, 128, 256]"
479,"[368, 184]",68,"[184, 368, 736]"
480,"[368, 184, 92, 46, 23]",4,"[23, 46, 92]"
481,"[368, 184, 92, 46, 23]",4,"[23, 46, 92, 184, 368]"
482,"[368, 184, 92, 46]",9,"[46, 92, 184, 368, 736]"
483,"[416, 208, 104, 52, 26]",5,"[26, 52, 104, 208, 416]"
484,"[416, 208, 104, 52]",10,"[52, 104, 208, 416, 832]"
485,"[416, 208, 104, 52]",10,"[52, 104, 208, 416, 832]"
486,"[416, 208, 104, 52]",10,"[52, 104, 208, 416, 832]"
487,"[400, 200, 100, 50]",10,[50]
488,"[448, 224, 112, 56]",11,[56]
489,"[448, 224, 112, 56]",11,[56]
490,[416],243,[416]
491,[608],345,[608]
492,[400],240,[400]
493,"[384, 192, 96]",19,"[96, 192]"
494,"[448, 224, 112]",22,[112]
495,"[384, 192, 96]",19,[96]
496,"[352, 176, 88]",17,[88]
497,"[384, 192, 96]",19,"[96, 192]"
498,"[384, 192, 96]",19,"[96, 192]"
499,"[352, 176, 88]",17,"[88, 176]"
500,"[368, 184, 92]",18,"[92, 184]"
