trial_id,neurons_encoder,latent_dim,neurons_decoder
171,"[220, 440]",464,[440]
172,"[100, 200]",432,[200]
173,"[100, 200, 400]",440,"[400, 200, 100]"
174,"[100, 200, 400]",536,"[400, 200, 100]"
175,"[124, 248, 496]",536,[496]
176,"[92, 184, 368, 736]",776,[736]
177,"[108, 216, 432, 864]",920,[864]
178,"[92, 184, 368, 736]",760,[736]
179,"[92, 184, 368]",504,[368]
180,[108],164,[108]
181,[108],148,[108]
182,[108],228,[108]
183,[108],244,[108]
184,[108],148,[108]
185,[108],164,[108]
186,"[92, 184, 368, 736]",760,[736]
187,"[92, 184, 368, 736]",760,[736]
188,"[232, 464, 928, 1856]",1880,[1856]
189,"[92, 184, 368, 736]",760,[736]
190,"[124, 248, 496, 992]",1016,[992]
191,"[124, 248, 496, 992]",1016,[992]
192,"[88, 176, 352, 704, 1408]",3096,"[1408, 704, 352, 176]"
193,"[88, 176, 352, 704, 1408]",3128,"[1408, 704, 352, 176]"
194,"[92, 184, 368, 736]",776,"[736, 368, 184, 92]"
195,"[88, 176, 352, 704]",776,"[704, 352, 176, 88]"
196,"[4, 8, 16, 32]",35,"[32, 16, 8, 8, 8]"
197,"[8, 16, 32, 64]",118,"[64, 32, 16, 8]"
198,"[80, 160, 320, 640]",824,"[640, 320, 160, 80]"
199,"[88, 176, 352, 704]",808,"[704, 352, 176, 88, 44]"
200,"[84, 168, 336, 672]",824,"[672, 336, 168, 84]"
201,"[84, 168, 336, 672]",824,"[672, 336, 168, 84, 42]"
202,"[80, 160, 320, 640]",728,"[640, 320, 160, 80, 40]"
203,"[84, 168, 336, 672]",728,"[672, 336, 168, 84, 42]"
204,"[92, 184, 368, 736]",1592,"[736, 368, 184, 92, 46]"
205,"[92, 184, 368, 736]",792,"[736, 368, 184]"
206,"[92, 184, 368, 736]",792,"[736, 368, 184]"
207,"[92, 184, 368, 736]",1592,"[736, 368, 184]"
208,"[92, 184, 368, 736]",1592,"[736, 368, 184]"
209,"[92, 184, 368, 736]",776,"[736, 368]"
210,"[92, 184, 368, 736]",776,"[736, 368]"
211,"[96, 192, 384, 768]",872,"[768, 384]"
212,"[96, 192, 384, 768]",872,"[768, 384]"
213,"[40, 80, 160, 320]",760,"[320, 160]"
214,"[232, 464, 928, 1856]",4120,"[1856, 928]"
215,"[44, 88, 176, 352]",744,"[352, 176]"
216,"[16, 32, 64, 128]",232,"[128, 64]"
217,"[80, 160, 320, 640]",760,[640]
218,"[228, 456, 912, 1824]",4248,[1824]
219,"[236, 472, 944, 1888]",3544,[1888]
220,"[232, 464, 928, 1856]",4184,[1856]
221,"[232, 464, 928, 1856]",4136,[1856]
222,"[236, 472, 944, 1888]",4472,[1888]
223,"[100, 200, 400, 800]",840,[800]
224,"[28, 56, 112, 224]",504,[224]
225,"[100, 200, 400, 800]",824,[800]
226,"[100, 200, 400, 800]",840,[800]
227,"[28, 56, 112, 224]",504,[224]
228,"[148, 296, 592, 1184]",1976,[1184]
229,"[100, 200, 400, 800]",824,[800]
230,"[100, 200, 400, 800, 1600]",1624,[1600]
231,"[96, 192, 384, 768, 1536]",1560,[1536]
232,"[148, 296, 592, 1184, 2368]",5768,[2368]
233,"[148, 296, 592, 1184, 2368]",5880,"[2368, 1184, 592]"
234,"[152, 304, 608, 1216, 2432]",5928,"[2432, 1216, 608, 304]"
235,"[84, 168, 336, 672, 1344]",1368,[1344]
236,"[84, 168, 336]",744,[336]
237,"[84, 168, 336]",744,"[336, 168, 84]"
238,"[88, 176, 352, 704]",968,"[704, 352, 176, 88]"
239,"[88, 176, 352, 704]",1080,"[704, 352, 176, 88]"
240,"[88, 176, 352, 704]",744,"[704, 352, 176, 88]"
241,"[140, 280, 560, 1120]",1144,"[1120, 560, 280, 140]"
242,"[96, 192, 384, 768]",1240,"[768, 384, 192, 96]"
243,"[96, 192, 384, 768]",1272,[768]
244,"[76, 152, 304, 608]",984,"[608, 304, 152, 76, 38]"
245,"[76, 152, 304, 608]",728,[608]
246,"[140, 280, 560, 1120]",1144,[1120]
247,"[92, 184, 368, 736]",760,[736]
248,"[104, 208, 416, 832]",856,[832]
249,"[104, 208, 416, 832]",856,[832]
250,"[204, 408, 816]",856,[816]
251,"[204, 408, 816]",840,[816]
252,"[104, 208, 416]",760,[416]
253,"[104, 208, 416]",600,[416]
254,"[104, 208, 416]",760,[416]
255,"[200, 400, 800, 1600]",3448,[1600]
256,"[204, 408, 816, 1632]",2888,[1632]
257,"[88, 176, 352, 704]",728,[704]
