trial_id,neurons_encoder,latent_dim,neurons_decoder
342,"[28, 56]",63,"[56, 28, 14]"
343,"[4, 8]",15,"[8, 8, 8]"
344,"[28, 56]",62,"[56, 28, 14]"
345,"[12, 24]",34,"[24, 12, 8]"
346,"[216, 432]",441,"[432, 216, 108]"
347,"[16, 32]",38,"[32, 16, 8]"
348,"[12, 24]",38,"[24, 12, 8]"
349,"[256, 512]",521,"[512, 256, 128]"
350,"[12, 24]",38,"[24, 12, 8]"
351,"[12, 24]",34,"[24, 12, 8]"
352,"[12, 24]",34,"[24, 12, 8]"
353,"[4, 8]",12,"[8, 8, 8]"
354,"[4, 8]",15,"[8, 8, 8]"
355,"[4, 8]",11,"[8, 8, 8]"
356,"[4, 8]",11,"[8, 8, 8]"
357,"[4, 8]",15,"[8, 8, 8]"
358,"[4, 8]",12,"[8, 8, 8]"
359,"[16, 32]",37,"[32, 16, 8]"
360,"[16, 32]",36,"[32, 16, 8]"
361,"[20, 40]",47,"[40, 20, 10]"
362,"[20, 40]",47,"[40, 20, 10]"
363,"[20, 40]",45,"[40, 20, 10]"
364,"[96, 192]",201,"[192, 96, 48]"
365,"[16, 32]",39,"[32, 16, 8]"
366,"[16, 32]",39,"[32, 16, 8]"
367,"[12, 24]",27,"[24, 12, 8]"
368,"[8, 16]",31,"[16, 8, 8]"
369,"[12, 24]",35,"[24, 12, 8]"
370,"[8, 16]",31,"[16, 8, 8]"
371,"[8, 16]",31,"[16, 8, 8]"
372,"[80, 160]",184,"[160, 80, 40]"
373,"[8, 16]",20,"[16, 8, 8]"
374,"[8, 16]",20,"[16, 8, 8]"
375,"[8, 16]",20,"[16, 8, 8]"
376,"[24, 48]",55,"[48, 24, 12]"
377,"[24, 48]",53,"[48, 24, 12]"
378,"[8, 16]",30,"[16, 8, 8]"
379,"[12, 24]",33,"[24, 12, 8]"
380,"[12, 24]",33,"[24, 12, 8]"
381,"[12, 24]",33,"[24, 12, 8]"
382,"[12, 24]",33,"[24, 12, 8]"
383,"[8, 16]",30,"[16, 8, 8]"
384,"[12, 24]",27,"[24, 12, 8]"
385,"[4, 8]",14,"[8, 8, 8]"
386,"[52, 104]",113,"[104, 52, 26]"
387,"[112, 224]",233,"[224, 112, 56]"
388,"[68, 136]",250,"[136, 68, 34]"
389,"[16, 32]",36,"[32, 16, 8]"
390,"[16, 32]",36,"[32, 16, 8]"
391,"[16, 32]",36,"[32, 16, 8]"
392,"[16, 32]",36,"[32, 16, 8]"
393,"[16, 32]",36,"[32, 16, 8]"
394,"[16, 32]",36,"[32, 16, 8]"
395,"[16, 32]",36,"[32, 16, 8]"
396,"[24, 48]",56,"[48, 24, 12]"
397,"[24, 48]",57,"[48, 24, 12]"
398,"[24, 48]",58,"[48, 24, 12]"
399,"[24, 48]",56,"[48, 24, 12]"
400,"[24, 48]",67,"[48, 24, 12]"
401,"[28, 56]",62,"[56, 28, 14]"
402,"[20, 40]",44,"[40, 20, 10]"
403,"[12, 24]",33,"[24, 12, 8]"
404,"[36, 72]",80,"[72, 36, 18]"
405,"[36, 72]",80,"[72, 36, 18]"
406,"[12, 24]",33,"[24, 12, 8]"
407,"[36, 72]",117,"[72, 36, 18]"
408,"[8, 16]",22,"[16, 8, 8]"
409,"[8, 16]",23,"[16, 8, 8]"
410,"[12, 24]",35,"[24, 12, 8]"
411,"[12, 24]",35,"[24, 12, 8]"
412,"[12, 24]",35,"[24, 12, 8]"
413,"[12, 24]",28,"[24, 12, 8]"
414,"[20, 40]",58,"[40, 20, 10]"
415,"[20, 40]",49,"[40, 20, 10]"
416,"[4, 8]",13,"[8, 8, 8]"
417,"[4, 8]",13,"[8, 8, 8]"
418,"[4, 8]",13,"[8, 8, 8]"
419,"[20, 40]",45,"[40, 20, 10]"
420,"[4, 8]",12,"[8, 8, 8]"
421,"[28, 56]",63,"[56, 28, 14]"
422,"[20, 40]",45,"[40, 20, 10]"
423,"[140, 280]",289,"[280, 140, 70]"
424,"[16, 32]",37,"[32, 16, 8]"
425,"[28, 56]",62,"[56, 28, 14]"
426,"[28, 56]",62,"[56, 28]"
427,"[28, 56]",65,"[56, 28]"
428,"[12, 24]",35,"[24, 12, 8]"
429,"[24, 48]",54,"[48, 24]"
430,"[32, 64, 128, 256]",265,"[256, 128, 64]"
431,"[28, 56, 112, 224]",332,"[224, 112, 56]"
432,"[28, 56, 112, 224]",354,"[224, 112, 56]"
433,"[24, 48, 96, 192]",203,"[192, 96, 48]"
434,"[24, 48]",60,"[48, 24, 12]"
435,"[44, 88]",97,"[88, 44, 22]"
436,"[20, 40]",51,"[40, 20, 10]"
437,"[20, 40]",45,"[40, 20, 10]"
438,"[16, 32]",36,"[32, 16, 8]"
