number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
286,0.22156930575231082,0.4307927090384328,2024-12-23 23:22:03.717968,2024-12-23 23:22:16.153561,0 days 00:00:12.435593,0.04738658990416788,56,0.1,144,100,8.476596748433932e-06,1000,0.00635443475887576,3,3,adam,"{'neurons_per_layer_encoder': [144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144]}",144,"[576, 288, 144]","[144, 288, 576]",[0.22156930575231082],[0.4307927090384328],0.29552000758311836,COMPLETE
287,-6.06727921587712,-0.08930710818191456,2024-12-23 23:22:12.295018,2024-12-23 23:22:17.487665,0 days 00:00:05.192647,0.07734224897706912,56,0.1,140,100,8.501634082516564e-06,1112,0.009856182766564584,3,3,adadelta,"{'neurons_per_layer_encoder': [140, 280, 560], 'neurons_per_layer_decoder': [560, 280, 140]}",140,"[560, 280, 140]","[140, 280, 560]",[-6.06727921587712],[-0.08930710818191456],0.30102196834997313,COMPLETE
288,-7.475208967928539,-0.1626952697938251,2024-12-23 23:22:13.323821,2024-12-23 23:22:17.409441,0 days 00:00:04.085620,0.04713738427006792,56,0.1,144,100,1.142191859779285e-05,1096,0.0070716196221217685,3,3,adadelta,"{'neurons_per_layer_encoder': [144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144]}",144,"[576, 288, 144]","[144, 288, 576]",[-7.475208967928539],[-0.1626952697938251],0.4062301023901762,COMPLETE
289,-8.850517643187548,-0.011071470700593666,2024-12-23 23:22:13.841958,2024-12-23 23:22:19.133161,0 days 00:00:05.291203,0.04740140122812937,72,0.1,232,100,8.608148540320605e-06,2072,0.0010165487408904667,5,3,adadelta,"{'neurons_per_layer_encoder': [232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232, 116, 58]}",232,"[928, 464, 232, 116, 58]","[232, 464, 928]",[-8.850517643187548],[-0.011071470700593666],0.03926063937444695,COMPLETE
290,-0.7829894895882812,-0.10894327859385067,2024-12-23 23:22:14.364843,2024-12-23 23:22:24.330108,0 days 00:00:09.965265,0.07760793505586273,80,0.1,256,100,1.1426400502547332e-05,2056,0.0013274192423186457,5,3,adadelta,"{'neurons_per_layer_encoder': [256, 512, 1024], 'neurons_per_layer_decoder': [1024, 512, 256, 128, 64]}",256,"[1024, 512, 256, 128, 64]","[256, 512, 1024]",[-0.7829894895882812],[-0.10894327859385067],0.5964737889963024,COMPLETE
291,-4.1321145395823295,-0.030744848686219628,2024-12-23 23:22:15.696353,2024-12-23 23:22:21.428941,0 days 00:00:05.732588,0.0471749270480746,80,0.1,140,100,1.2077315211025028e-05,1384,0.0029820363895406918,5,3,adadelta,"{'neurons_per_layer_encoder': [140, 280, 560], 'neurons_per_layer_decoder': [560, 280, 140, 70, 35]}",140,"[560, 280, 140, 70, 35]","[140, 280, 560]",[-4.1321145395823295],[-0.030744848686219628],0.2738300451077884,COMPLETE
292,0.18580481443240116,-0.017371252524746472,2024-12-23 23:22:16.161132,2024-12-23 23:22:21.622581,0 days 00:00:05.461449,0.08676007849709169,80,0.1,32,100,1.0855723318514029e-05,632,0.0021021436948469984,4,4,adam,"{'neurons_per_layer_encoder': [32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",32,"[256, 128, 64, 32]","[32, 64, 128, 256]",[0.18580481443240116],[-0.017371252524746472],-0.368884639973824,COMPLETE
293,0.10230907540522471,0.33039663088165094,2024-12-23 23:22:17.418323,2024-12-23 23:22:24.441820,0 days 00:00:07.023497,0.08456263703092916,80,0.30000000000000004,32,100,8.116673740789021e-06,632,0.001917277948341854,4,4,adam,"{'neurons_per_layer_encoder': [32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",32,"[256, 128, 64, 32]","[32, 64, 128, 256]",[0.10230907540522471],[0.33039663088165094],0.11886794856105724,COMPLETE
294,0.18708271336710391,0.25550706338789,2024-12-23 23:22:17.497389,2024-12-23 23:22:24.527964,0 days 00:00:07.030575,0.08172630459157264,80,0.30000000000000004,40,100,8.754982371121673e-06,696,0.0021357362799224715,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.18708271336710391],[0.25550706338789],0.17960606783059155,COMPLETE
295,0.17640685539632306,0.17591794164509078,2024-12-23 23:22:19.141694,2024-12-23 23:22:25.820706,0 days 00:00:06.679012,0.08200430478597201,80,0.30000000000000004,32,100,7.890344889537477e-06,632,0.00225356618642236,4,4,adam,"{'neurons_per_layer_encoder': [32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",32,"[256, 128, 64, 32]","[32, 64, 128, 256]",[0.17640685539632306],[0.17591794164509078],0.012400229582002629,COMPLETE
296,-0.18730012114205308,0.06774055427974601,2024-12-23 23:22:21.437600,2024-12-23 23:22:26.614513,0 days 00:00:05.176913,0.10988693290381507,80,0.30000000000000004,32,100,8.239940923129054e-06,632,0.0023086996923627834,4,4,adam,"{'neurons_per_layer_encoder': [32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",32,"[256, 128, 64, 32]","[32, 64, 128, 256]",[-0.18730012114205308],[0.06774055427974601],-0.07983029370087563,COMPLETE
297,0.25152239349294236,0.1559243727235512,2024-12-23 23:22:21.632521,2024-12-23 23:22:27.818837,0 days 00:00:06.186316,0.10739590267428778,72,0.30000000000000004,40,100,7.771688439971321e-06,696,0.0018140021947059763,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.25152239349294236],[0.1559243727235512],0.03259873559337451,COMPLETE
298,0.017587061325834097,0.18871875504141444,2024-12-23 23:22:24.338931,2024-12-23 23:22:29.826177,0 days 00:00:05.487246,0.1066699767333265,72,0.30000000000000004,40,100,7.756898831411688e-06,696,0.0019384869698146011,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.017587061325834097],[0.18871875504141444],0.034220942061259245,COMPLETE
299,0.1879734047315813,0.14307953529716644,2024-12-23 23:22:24.448384,2024-12-23 23:22:29.842469,0 days 00:00:05.394085,0.12111996279085953,72,0.2,36,100,8.230881715959726e-06,696,0.0018909549233876962,4,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",36,"[288, 144, 72, 36]","[36, 72, 144, 288]",[0.1879734047315813],[0.14307953529716644],-0.18204425189431966,COMPLETE
300,0.18006423641587277,0.1126773757276408,2024-12-23 23:22:24.537970,2024-12-23 23:22:30.104258,0 days 00:00:05.566288,0.15148582897597904,72,0.2,40,100,7.999587054072167e-06,696,0.002274634934575875,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.18006423641587277],[0.1126773757276408],-0.2484885927913572,COMPLETE
301,0.28382052104495337,0.26111829629671546,2024-12-23 23:22:26.149275,2024-12-23 23:22:31.709174,0 days 00:00:05.559899,0.14608031958939044,72,0.2,40,100,8.050392327301345e-06,696,0.0018432719880086595,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.28382052104495337],[0.26111829629671546],-0.0655124500859437,COMPLETE
302,0.2079359450365993,0.2500355722094286,2024-12-23 23:22:26.622704,2024-12-23 23:22:32.536210,0 days 00:00:05.913506,0.12080940835999689,72,0.2,44,100,6.3649189051929525e-06,728,0.0017718474521705352,4,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",44,"[352, 176, 88, 44]","[44, 88, 176, 352]",[0.2079359450365993],[0.2500355722094286],0.01316503938652369,COMPLETE
303,0.18866936399037026,0.1813080314456178,2024-12-23 23:22:27.828142,2024-12-23 23:22:34.353287,0 days 00:00:06.525145,0.09149146163880927,72,0.2,44,100,1.1165897614556718e-05,696,0.0019438725310943145,4,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",44,"[352, 176, 88, 44]","[44, 88, 176, 352]",[0.18866936399037026],[0.1813080314456178],0.057165951525852944,COMPLETE
304,0.2663148600012426,0.19736360208003045,2024-12-23 23:22:29.834003,2024-12-23 23:22:36.033445,0 days 00:00:06.199442,0.08715204314501983,72,0.2,40,100,1.0960196031233989e-05,696,0.0017459908076905932,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.2663148600012426],[0.19736360208003045],0.09294551796756592,COMPLETE
305,0.17488930886514986,0.08168114735607834,2024-12-23 23:22:29.851184,2024-12-23 23:22:35.867969,0 days 00:00:06.016785,0.09636552423938947,72,0.2,40,100,1.1826679283201563e-05,680,0.0016788660252952056,4,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",40,"[320, 160, 80, 40]","[40, 80, 160, 320]",[0.17488930886514986],[0.08168114735607834],0.02814960214203665,COMPLETE
306,0.20198737012477375,0.05623477549873013,2024-12-23 23:22:30.112465,2024-12-23 23:22:35.874863,0 days 00:00:05.762398,0.09186285366563714,72,0.2,44,100,1.1213914778856842e-05,952,0.0016458221466651133,4,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",44,"[352, 176, 88, 44]","[44, 88, 176, 352]",[0.20198737012477375],[0.05623477549873013],-0.026423014028136096,COMPLETE
307,0.25165755966329184,0.07868741234231835,2024-12-23 23:22:31.716469,2024-12-23 23:22:37.365777,0 days 00:00:05.649308,0.09558925759723949,72,0.2,44,100,1.0602962960585343e-05,584,0.0018801882318606425,4,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",44,"[352, 176, 88, 44]","[44, 88, 176, 352]",[0.25165755966329184],[0.07868741234231835],0.0573809023382805,COMPLETE
308,0.1258301344266417,0.215108188622822,2024-12-23 23:22:32.543474,2024-12-23 23:22:38.947092,0 days 00:00:06.403618,0.09485508709932712,72,0.2,44,100,1.0782126208020603e-05,728,0.0017077775518248685,4,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",44,"[352, 176, 88, 44]","[44, 88, 176, 352]",[0.1258301344266417],[0.215108188622822],0.08278210054124054,COMPLETE
309,-0.009161755815183525,0.08697322799091878,2024-12-23 23:22:34.361422,2024-12-23 23:22:48.971275,0 days 00:00:14.609853,0.09401856263881594,72,0.2,196,100,6.684052504547671e-06,2200,0.00171575415074637,4,4,adam,"{'neurons_per_layer_encoder': [196, 392, 784, 1568], 'neurons_per_layer_decoder': [1568, 784, 392, 196]}",196,"[1568, 784, 392, 196]","[196, 392, 784, 1568]",[-0.009161755815183525],[0.08697322799091878],0.30754434827550736,COMPLETE
310,0.23031651619545723,0.10159174314737807,2024-12-23 23:22:35.876671,2024-12-23 23:22:46.585207,0 days 00:00:10.708536,0.09481630101815332,72,0.2,108,100,9.062168149700737e-06,888,0.00177060218407244,4,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108]}",108,"[864, 432, 216, 108]","[108, 216, 432, 864]",[0.23031651619545723],[0.10159174314737807],0.2463323061446882,COMPLETE
311,0.17826737604744503,0.17713193569667574,2024-12-23 23:22:35.883067,2024-12-23 23:22:47.948590,0 days 00:00:12.065523,0.08633407973818853,72,0.2,120,100,6.037789281908306e-06,984,0.0017949368114027998,4,4,adam,"{'neurons_per_layer_encoder': [120, 240, 480, 960], 'neurons_per_layer_decoder': [960, 480, 240, 120]}",120,"[960, 480, 240, 120]","[120, 240, 480, 960]",[0.17826737604744503],[0.17713193569667574],0.08324082189836388,COMPLETE
312,0.1816226159283807,0.1961013158731193,2024-12-23 23:22:36.040412,2024-12-23 23:22:46.686365,0 days 00:00:10.645953,0.07136857523176471,72,0.2,112,100,6.276069192282389e-06,920,0.0029041948414630855,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[0.1816226159283807],[0.1961013158731193],0.021782283440594206,COMPLETE
313,0.15605201933905022,0.14128048173010732,2024-12-23 23:22:37.373543,2024-12-23 23:22:52.720895,0 days 00:00:15.347352,0.07323160089970211,72,0.2,184,100,6.173775375392161e-06,2264,0.001673548494782449,4,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184]}",184,"[1472, 736, 368, 184]","[184, 368, 736, 1472]",[0.15605201933905022],[0.14128048173010732],0.3133341102325145,COMPLETE
314,0.1526612301604653,0.19072895122126898,2024-12-23 23:22:38.957224,2024-12-23 23:22:53.012866,0 days 00:00:14.055642,0.12034407734566858,72,0.2,112,100,6.516761812026906e-06,920,0.0021153900236869946,4,4,adam,"{'neurons_per_layer_encoder': [112, 224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224, 112]}",112,"[896, 448, 224, 112]","[112, 224, 448, 896]",[0.1526612301604653],[0.19072895122126898],0.10290411581779803,COMPLETE
315,-0.2523500194925137,0.23985349567618863,2024-12-23 23:22:46.593487,2024-12-23 23:22:54.879333,0 days 00:00:08.285846,0.13424544813998793,72,0.2,184,100,6.496914900577954e-06,2152,0.002680082991147202,4,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184]}",184,"[1472, 736, 368, 184]","[184, 368, 736, 1472]",[-0.2523500194925137],[0.23985349567618863],0.42847748434757643,COMPLETE
316,0.11851976737895042,0.0752293743769955,2024-12-23 23:22:46.698804,2024-12-23 23:23:02.716625,0 days 00:00:16.017821,0.11668786149957108,72,0.2,188,100,1.3568211827017918e-05,1912,0.0022129405356100776,4,4,adam,"{'neurons_per_layer_encoder': [188, 376, 752, 1504], 'neurons_per_layer_decoder': [1504, 752, 376, 188]}",188,"[1504, 752, 376, 188]","[188, 376, 752, 1504]",[0.11851976737895042],[0.0752293743769955],0.5619517847322426,COMPLETE
317,0.10235077787014346,0.20345089575639996,2024-12-23 23:22:47.958520,2024-12-23 23:22:57.551896,0 days 00:00:09.593376,0.07698825006187297,72,0.2,56,100,1.3073644282195428e-05,664,0.002260296653408878,4,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224, 112, 56]}",56,"[448, 224, 112, 56]","[56, 112, 224, 448]",[0.10235077787014346],[0.20345089575639996],0.17002113689584275,COMPLETE
318,0.10770437373247144,0.11545438172095901,2024-12-23 23:22:48.980226,2024-12-23 23:23:05.768549,0 days 00:00:16.788323,0.1247787116842307,72,0.2,184,100,2.3335647758362824e-05,1928,0.002087461640373317,4,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184]}",184,"[1472, 736, 368, 184]","[184, 368, 736, 1472]",[0.10770437373247144],[0.11545438172095901],0.6774856219472687,COMPLETE
319,-1.205854813232071,-1.368967416437116,2024-12-23 23:22:52.729468,2024-12-23 23:23:03.954496,0 days 00:00:11.225028,0.1192318531996379,72,0.4,184,100,2.3454485791299134e-05,2616,0.0021892092034241904,4,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184]}",184,"[1472, 736, 368, 184]","[184, 368, 736, 1472]",[-1.205854813232071],[-1.368967416437116],0.523738587410329,COMPLETE
320,0.21278172058790945,0.0630314294785218,2024-12-23 23:22:53.021702,2024-12-23 23:23:11.656064,0 days 00:00:18.634362,0.13396508619041683,72,0.4,184,100,1.3543795529207598e-05,2568,0.0013171120438797554,4,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368, 184]}",184,"[1472, 736, 368, 184]","[184, 368, 736, 1472]",[0.21278172058790945],[0.0630314294785218],0.6623607069765791,COMPLETE
321,-0.5961631593508709,0.11287484580011353,2024-12-23 23:22:54.886974,2024-12-23 23:23:10.103318,0 days 00:00:15.216344,0.1680033526263836,72,0.4,208,100,1.3881802261151457e-05,3944,0.0012530380036687232,4,4,adam,"{'neurons_per_layer_encoder': [208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",208,"[1664, 832, 416, 208]","[208, 416, 832, 1664]",[-0.5961631593508709],[0.11287484580011353],0.6786972079179274,COMPLETE
322,0.08267016725198861,0.13099276113256675,2024-12-23 23:22:57.562896,2024-12-23 23:23:17.430817,0 days 00:00:19.867921,0.16498472801834552,72,0.4,208,100,1.4458997386883764e-05,2520,0.0012951420959331048,3,4,adam,"{'neurons_per_layer_encoder': [208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416]}",208,"[1664, 832, 416]","[208, 416, 832, 1664]",[0.08267016725198861],[0.13099276113256675],0.694984407631432,COMPLETE
323,0.17294042400781917,0.02242388442645038,2024-12-23 23:23:02.727559,2024-12-23 23:23:12.704457,0 days 00:00:09.976898,0.17414516038367397,72,0.4,36,100,2.152010803740795e-05,360,0.0013382599807107232,3,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72]}",36,"[288, 144, 72]","[36, 72, 144, 288]",[0.17294042400781917],[0.02242388442645038],0.32193840411207086,COMPLETE
324,0.12013693707607354,0.16219448390784086,2024-12-23 23:23:03.967432,2024-12-23 23:23:14.164625,0 days 00:00:10.197193,0.161411071450346,128,0.2,100,100,9.259401900385863e-06,824,0.0013118997930319366,3,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200]}",100,"[800, 400, 200]","[100, 200, 400, 800]",[0.12013693707607354],[0.16219448390784086],0.24811770336374656,COMPLETE
325,-4.287211754476231,0.02232098404589311,2024-12-23 23:23:05.777379,2024-12-23 23:23:10.015120,0 days 00:00:04.237741,0.1640496153597694,120,0.2,36,100,8.900700516937448e-06,616,0.001276513406619064,3,4,sgd,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72]}",36,"[288, 144, 72]","[36, 72, 144, 288]",[-4.287211754476231],[0.02232098404589311],0.5070601476831754,COMPLETE
326,0.15997042192271638,-0.8289376740927898,2024-12-23 23:23:10.022502,2024-12-23 23:23:35.954364,0 days 00:00:25.931862,0.06600748735963555,56,0.4,208,100,3.5061645530673044e-06,4264,0.00584613799077775,3,4,adam,"{'neurons_per_layer_encoder': [208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416]}",208,"[1664, 832, 416]","[208, 416, 832, 1664]",[0.15997042192271638],[-0.8289376740927898],0.25633632934431333,COMPLETE
327,0.140051278023819,0.23206219190722988,2024-12-23 23:23:10.113213,2024-12-23 23:23:20.079669,0 days 00:00:09.966456,0.06528572396486697,56,0.2,48,100,1.2427977652973893e-06,728,0.0015306928290265615,3,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96]}",48,"[384, 192, 96]","[48, 96, 192, 384]",[0.140051278023819],[0.23206219190722988],-0.28097930537891813,COMPLETE
328,0.26915460681388725,0.06431026246462379,2024-12-23 23:23:11.667304,2024-12-23 23:23:21.174080,0 days 00:00:09.506776,0.05469125484253813,128,0.2,28,100,1.0066231837418527e-05,600,0.005817688458862899,3,4,adam,"{'neurons_per_layer_encoder': [28, 56, 112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",28,"[224, 112, 56]","[28, 56, 112, 224]",[0.26915460681388725],[0.06431026246462379],-0.30202788751553233,COMPLETE
329,-0.03255062517562268,-0.038258303616521605,2024-12-23 23:23:12.712402,2024-12-23 23:23:22.360355,0 days 00:00:09.647953,0.05416526408972411,56,0.2,100,100,1.2752963664823656e-06,824,0.0011200927524220537,3,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200]}",100,"[800, 400, 200]","[100, 200, 400, 800]",[-0.03255062517562268],[-0.038258303616521605],-0.3867882662950265,COMPLETE
330,0.03096718658882136,0.05884725546785763,2024-12-23 23:23:14.173839,2024-12-23 23:23:35.432637,0 days 00:00:21.258798,0.08223127723127945,56,0.2,220,100,1.2544306046572328e-06,4440,0.00607513001894784,3,4,sgd,"{'neurons_per_layer_encoder': [220, 440, 880, 1760], 'neurons_per_layer_decoder': [1760, 880, 440]}",220,"[1760, 880, 440]","[220, 440, 880, 1760]",[0.03096718658882136],[0.05884725546785763],0.26096518522661893,COMPLETE
331,-3.753606272380889,-0.06316941945787025,2024-12-23 23:23:17.452654,2024-12-23 23:23:26.818232,0 days 00:00:09.365578,0.14213222349007432,56,0.2,28,100,0.0002519076705122047,456,7.803388877155508e-05,3,4,sgd,"{'neurons_per_layer_encoder': [28, 56, 112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",28,"[224, 112, 56]","[28, 56, 112, 224]",[-3.753606272380889],[-0.06316941945787025],0.7379846976021898,COMPLETE
332,-4.825024353389075,-0.012041270260251702,2024-12-23 23:23:20.087744,2024-12-23 23:23:28.882843,0 days 00:00:08.795099,0.08230100098825845,56,0.2,196,100,1.0194163002698413e-05,4248,0.001551689285723696,3,4,sgd,"{'neurons_per_layer_encoder': [196, 392, 784, 1568], 'neurons_per_layer_decoder': [1568, 784, 392]}",196,"[1568, 784, 392]","[196, 392, 784, 1568]",[-4.825024353389075],[-0.012041270260251702],0.4577042244908948,COMPLETE
333,-1.2264893430687493,-0.09821898954295238,2024-12-23 23:23:21.184477,2024-12-23 23:23:34.268346,0 days 00:00:13.083869,0.1436044462385749,56,0.2,120,100,1.177717089227802e-05,984,0.0015317751156015487,3,4,sgd,"{'neurons_per_layer_encoder': [120, 240, 480, 960], 'neurons_per_layer_decoder': [960, 480, 240]}",120,"[960, 480, 240]","[120, 240, 480, 960]",[-1.2264893430687493],[-0.09821898954295238],0.5568031715282162,COMPLETE
334,-4.333879330375126,-0.11504488026717752,2024-12-23 23:23:22.369008,2024-12-23 23:23:27.754587,0 days 00:00:05.385579,0.08075630545832897,56,0.2,120,100,3.4997006956875593e-06,984,0.0025582813094530725,3,4,sgd,"{'neurons_per_layer_encoder': [120, 240, 480, 960], 'neurons_per_layer_decoder': [960, 480, 240]}",120,"[960, 480, 240]","[120, 240, 480, 960]",[-4.333879330375126],[-0.11504488026717752],0.127368823353572,COMPLETE
335,0.11584371500924118,0.20199971073726997,2024-12-23 23:23:26.826214,2024-12-23 23:23:40.879592,0 days 00:00:14.053378,0.08273170533803241,56,0.2,124,100,2.751192528673014e-05,1880,0.0003574544400048767,3,4,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992], 'neurons_per_layer_decoder': [992, 496, 248]}",124,"[992, 496, 248]","[124, 248, 496, 992]",[0.11584371500924118],[0.20199971073726997],0.7545067515215994,COMPLETE
336,0.12520927033004914,0.17345137473821837,2024-12-23 23:23:27.776733,2024-12-23 23:23:38.880457,0 days 00:00:11.103724,0.10356802848671309,104,0.2,52,100,1.0154540617974098e-05,1064,0.0015189697992544502,3,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",52,"[416, 208, 104]","[52, 104, 208, 416]",[0.12520927033004914],[0.17345137473821837],0.09087864061197867,COMPLETE
337,0.07880327123550868,0.23747035286861107,2024-12-23 23:23:28.891859,2024-12-23 23:23:39.460015,0 days 00:00:10.568156,0.059023167287676474,56,0.2,124,100,1.208942769311237e-05,1016,0.0011260516313547503,4,4,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992], 'neurons_per_layer_decoder': [992, 496, 248, 124]}",124,"[992, 496, 248, 124]","[124, 248, 496, 992]",[0.07880327123550868],[0.23747035286861107],0.5548312346324922,COMPLETE
338,-0.10355446781824007,0.09999227367598151,2024-12-23 23:23:34.278708,2024-12-23 23:23:42.941395,0 days 00:00:08.662687,0.011700556037917894,56,0.2,56,100,8.896934214146034e-06,1016,0.00038587287298132573,4,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224, 112, 56]}",56,"[448, 224, 112, 56]","[56, 112, 224, 448]",[-0.10355446781824007],[0.09999227367598151],0.32102038335236355,COMPLETE
339,0.10516010896028471,0.08480028770113979,2024-12-23 23:23:35.443215,2024-12-23 23:23:41.318408,0 days 00:00:05.875193,0.041104996398402247,64,0.2,84,100,9.019079811316758e-06,320,0.0011333014569775925,4,2,adam,"{'neurons_per_layer_encoder': [84, 168], 'neurons_per_layer_decoder': [168, 84, 42, 21]}",84,"[168, 84, 42, 21]","[84, 168]",[0.10516010896028471],[0.08480028770113979],-0.5082552169091668,COMPLETE
340,0.12960723728647017,0.2291326090469913,2024-12-23 23:23:35.967462,2024-12-23 23:23:42.081156,0 days 00:00:06.113694,0.199199375388974,80,0.2,52,100,8.900588299630905e-06,272,0.0009402020462433987,4,2,adam,"{'neurons_per_layer_encoder': [52, 104], 'neurons_per_layer_decoder': [104, 52, 26, 13]}",52,"[104, 52, 26, 13]","[52, 104]",[0.12960723728647017],[0.2291326090469913],0.051521190160666155,COMPLETE
341,-4.345020162354514,-0.012208675740530417,2024-12-23 23:23:38.890189,2024-12-23 23:23:42.253468,0 days 00:00:03.363279,0.05270946478318726,80,0.30000000000000004,40,100,9.077222674117626e-06,296,1.1358141992617043e-05,4,3,adam,"{'neurons_per_layer_encoder': [40, 80, 160], 'neurons_per_layer_decoder': [160, 80, 40, 20]}",40,"[160, 80, 40, 20]","[40, 80, 160]",[-4.345020162354514],[-0.012208675740530417],0.32914643177779024,COMPLETE
342,-0.45503703611141066,0.02887752291541712,2024-12-23 23:23:39.470388,2024-12-23 23:23:43.704086,0 days 00:00:04.233698,0.05220549044109349,80,0.30000000000000004,36,100,8.622376006182964e-06,175,0.000925594545435747,4,2,adam,"{'neurons_per_layer_encoder': [36, 72], 'neurons_per_layer_decoder': [72, 36, 18, 9]}",36,"[72, 36, 18, 9]","[36, 72]",[-0.45503703611141066],[0.02887752291541712],0.09009180573327243,COMPLETE
343,-3.35531424756358,-0.15750859418186725,2024-12-23 23:23:40.888667,2024-12-23 23:23:43.514433,0 days 00:00:02.625766,0.1998207779914426,80,0.30000000000000004,44,100,9.23965063321526e-06,128,0.00011707385931183704,4,2,adam,"{'neurons_per_layer_encoder': [44, 88], 'neurons_per_layer_decoder': [88, 44, 22, 11]}",44,"[88, 44, 22, 11]","[44, 88]",[-3.35531424756358],[-0.15750859418186725],0.30965542869869866,COMPLETE
