number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
205,0.6563577658581741,0.5100353527055403,2024-12-23 11:26:59.300032,2024-12-23 11:27:02.039575,0 days 00:00:02.739543,0.02719123052346097,32.0,0.2,92,100.0,7.57684751088446e-06,196.0,0.0017556342322072832,1,1,adam,"{'neurons_per_layer_encoder': [92], 'neurons_per_layer_decoder': [92]}",92.0,[92],[92],[0.6563577658581741],[0.5100353527055403],-0.5437778698245128,COMPLETE
206,0.5561848917165401,0.3252464007160154,2024-12-23 11:27:00.168444,2024-12-23 11:27:03.795301,0 days 00:00:03.626857,0.13857021793515784,32.0,0.2,224,100.0,7.942360432902165e-06,456.0,0.001953050911673323,1,1,adam,"{'neurons_per_layer_encoder': [224], 'neurons_per_layer_decoder': [224]}",224.0,[224],[224],[0.5561848917165401],[0.3252464007160154],-1.3831287633426532,COMPLETE
207,0.09350756990174358,0.03847736729397211,2024-12-23 11:27:00.383535,2024-12-23 11:27:03.218158,0 days 00:00:02.834623,0.022924352747921338,32.0,0.2,92,100.0,8.011197190551961e-06,180.0,0.0023690950077359333,4,1,sgd,"{'neurons_per_layer_encoder': [92], 'neurons_per_layer_decoder': [92, 46, 23, 11]}",92.0,"[92, 46, 23, 11]",[92],[0.09350756990174358],[0.03847736729397211],0.4525245081576848,COMPLETE
208,-0.9363719284434493,-0.029970038178446234,2024-12-23 11:27:00.396554,2024-12-23 11:27:01.720604,0 days 00:00:01.324050,0.19913386813850423,32.0,0.2,76,100.0,7.82293811620914e-06,131.0,0.0029661746634887546,4,1,sgd,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76, 38, 19, 9]}",76.0,"[76, 38, 19, 9]",[76],[-0.9363719284434493],[-0.029970038178446234],0.07932757692614463,COMPLETE
209,0.505555038385102,0.5347780612930284,2024-12-23 11:27:01.727580,2024-12-23 11:27:10.025659,0 days 00:00:08.298079,0.012355375839843995,32.0,0.2,92,100.0,5.667827180689889e-06,776.0,0.0019220539347165604,2,3,adam,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184]}",92.0,"[368, 184]","[92, 184, 368]",[0.505555038385102],[0.5347780612930284],-0.3171024562962616,COMPLETE
210,-0.5552012360614857,-0.2833960837521392,2024-12-23 11:27:01.743580,2024-12-23 11:27:03.725771,0 days 00:00:01.982191,0.023583203060948226,56.0,0.2,92,100.0,2.7741095582264835e-06,440.0,0.0012634090751424687,3,3,sgd,"{'neurons_per_layer_encoder': [92, 184, 368], 'neurons_per_layer_decoder': [368, 184, 92]}",92.0,"[368, 184, 92]","[92, 184, 368]",[-0.5552012360614857],[-0.2833960837521392],0.4018844852311054,COMPLETE
211,-0.28171077464972005,0.3628256498570208,2024-12-23 11:27:01.821598,2024-12-23 11:27:11.898521,0 days 00:00:10.076923,0.011944606791774583,32.0,0.2,224,100.0,0.00023939982159802437,1864.0,0.0013018233448471885,3,3,sgd,"{'neurons_per_layer_encoder': [224, 448, 896], 'neurons_per_layer_decoder': [896, 448, 224]}",224.0,"[896, 448, 224]","[224, 448, 896]",[-0.28171077464972005],[0.3628256498570208],0.9470888575772037,COMPLETE
212,0.09180864548915701,-0.0883592221048699,2024-12-23 11:27:02.046482,2024-12-23 11:27:08.985460,0 days 00:00:06.938978,0.02904756923047877,72.0,0.2,248,100.0,2.7500951645422116e-06,1768.0,0.0013608885542387924,1,3,sgd,"{'neurons_per_layer_encoder': [248, 496, 992], 'neurons_per_layer_decoder': [992]}",248.0,[992],"[248, 496, 992]",[0.09180864548915701],[-0.0883592221048699],0.16838055595619622,COMPLETE
213,-0.24235058848886304,0.19641037657612292,2024-12-23 11:27:03.226177,2024-12-23 11:27:10.731347,0 days 00:00:07.505170,0.029657386811370506,96.0,0.2,252,100.0,0.00013577871032350515,1912.0,0.0012862019570353618,1,3,sgd,"{'neurons_per_layer_encoder': [252, 504, 1008], 'neurons_per_layer_decoder': [1008]}",252.0,[1008],"[252, 504, 1008]",[-0.24235058848886304],[0.19641037657612292],0.8790791096937305,COMPLETE
214,0.34886700878192234,0.07772973365092428,2024-12-23 11:27:03.732984,2024-12-23 11:27:12.266777,0 days 00:00:08.533793,0.029034542216434842,72.0,0.2,76,100.0,2.471391983853449e-06,1928.0,0.001117788796814551,1,5,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216]}",76.0,[1216],"[76, 152, 304, 608, 1216]",[0.34886700878192234],[0.07772973365092428],-0.8516999014138363,COMPLETE
215,-1.1426693296823025,0.007228359970934184,2024-12-23 11:27:03.805890,2024-12-23 11:27:06.981498,0 days 00:00:03.175608,0.031077399535040368,96.0,0.2,76,100.0,0.00012957545108891038,2120.0,0.00040184021787056413,1,5,sgd,"{'neurons_per_layer_encoder': [76, 152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216]}",76.0,[1216],"[76, 152, 304, 608, 1216]",[-1.1426693296823025],[0.007228359970934184],0.8604264551456088,COMPLETE
216,0.08989460150899731,0.03371405609191869,2024-12-23 11:27:06.988098,2024-12-23 11:27:12.459090,0 days 00:00:05.470992,0.021415334956061814,72.0,0.2,76,100.0,9.239244222128218e-05,328.0,4.80449353912289e-05,1,3,adam,"{'neurons_per_layer_encoder': [76, 152, 304], 'neurons_per_layer_decoder': [304]}",76.0,[304],"[76, 152, 304]",[0.08989460150899731],[0.03371405609191869],0.5205608328514877,COMPLETE
217,0.6660129009445077,0.5511785402493239,2024-12-23 11:27:08.993143,2024-12-23 11:27:12.797062,0 days 00:00:03.803919,0.021135963376246035,32.0,0.2,76,100.0,2.559652298125733e-06,99.0,0.0011669138311498762,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.6660129009445077],[0.5511785402493239],-0.5672124909808861,COMPLETE
218,0.40072494383681645,0.008929042221680894,2024-12-23 11:27:10.033522,2024-12-23 11:27:16.209011,0 days 00:00:06.175489,0.012027363335343062,88.0,0.2,84,100.0,1.63231680211549e-05,760.0,0.001178315471792785,1,3,adam,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336]}",84.0,[336],"[84, 168, 336]",[0.40072494383681645],[0.008929042221680894],-0.3710301093953374,COMPLETE
219,-0.11124989168920796,0.07384680015345879,2024-12-23 11:27:10.739451,2024-12-23 11:27:17.064136,0 days 00:00:06.324685,0.020474930887016612,128.0,0.2,84,100.0,2.4679886735645168e-06,760.0,5.2887839491755723e-05,1,3,adam,"{'neurons_per_layer_encoder': [84, 168, 336], 'neurons_per_layer_decoder': [336]}",84.0,[336],"[84, 168, 336]",[-0.11124989168920796],[0.07384680015345879],-0.4067139493779763,COMPLETE
220,-0.1425367120912686,-2.4655472482212017,2024-12-23 11:27:11.907662,2024-12-23 11:27:22.984687,0 days 00:00:11.077025,0.012289951951817797,128.0,0.2,240,100.0,2.4754391786958224e-06,9224.0,0.001031721035776403,1,5,adam,"{'neurons_per_layer_encoder': [240, 480, 960, 1920, 3840], 'neurons_per_layer_decoder': [3840]}",240.0,[3840],"[240, 480, 960, 1920, 3840]",[-0.1425367120912686],[-2.4655472482212017],0.058661991901888796,COMPLETE
221,0.07969523986295723,0.03532151285702423,2024-12-23 11:27:12.273655,2024-12-23 11:27:19.701927,0 days 00:00:07.428272,0.012402982312456633,32.0,0.2,240,100.0,1.7451342308753638e-05,2040.0,0.0011859250537148227,1,3,adam,"{'neurons_per_layer_encoder': [240, 480, 960], 'neurons_per_layer_decoder': [960]}",240.0,[960],"[240, 480, 960]",[0.07969523986295723],[0.03532151285702423],0.3033538315185661,COMPLETE
222,0.4892964459331758,0.32678106418704367,2024-12-23 11:27:12.465715,2024-12-23 11:27:25.573912,0 days 00:00:13.108197,0.012469063357675286,32.0,0.2,236,100.0,6.701091881127057e-05,1544.0,0.0011712390551005772,1,3,adam,"{'neurons_per_layer_encoder': [236, 472, 944], 'neurons_per_layer_decoder': [944]}",236.0,[944],"[236, 472, 944]",[0.4892964459331758],[0.32678106418704367],0.6107354500657681,COMPLETE
223,0.5508833110830411,0.3365920380580537,2024-12-23 11:27:12.805304,2024-12-23 11:27:20.028464,0 days 00:00:07.223160,0.012405443353205418,32.0,0.2,68,100.0,3.4206517054118483e-06,106.0,0.006902494641322071,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68.0,[68],[68],[0.5508833110830411],[0.3365920380580537],-2.041716004584674,COMPLETE
224,0.6514083506397079,0.49266306010630867,2024-12-23 11:27:16.222955,2024-12-23 11:27:23.265423,0 days 00:00:07.042468,0.018924018170407893,32.0,0.2,64,100.0,3.239860910072206e-06,86.0,0.0005414511914610025,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64.0,[64],[64],[0.6514083506397079],[0.49266306010630867],-0.1834774219804916,COMPLETE
225,0.6662881497764719,0.2812890560959127,2024-12-23 11:27:17.072504,2024-12-23 11:27:23.724443,0 days 00:00:06.651939,0.010593538774954192,32.0,0.2,20,100.0,3.1107206226042633e-06,22.0,0.0069665228130765,2,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20, 10]}",20.0,"[20, 10]",[20],[0.6662881497764719],[0.2812890560959127],-0.6009840369892703,COMPLETE
226,0.5864357741821831,0.22835042157876528,2024-12-23 11:27:19.713721,2024-12-23 11:27:24.467429,0 days 00:00:04.753708,0.019145615586028057,32.0,0.2,64,100.0,3.089217046223175e-06,86.0,0.0005430402182632855,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64.0,[64],[64],[0.5864357741821831],[0.22835042157876528],-0.520653633155611,COMPLETE
227,0.016659174905278795,0.1896096699973101,2024-12-23 11:27:20.037775,2024-12-23 11:27:24.899605,0 days 00:00:04.861830,0.010581591104090762,32.0,0.2,20,100.0,3.105881045092563e-06,22.0,0.0006745482028024344,2,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20, 10]}",20.0,"[20, 10]",[20],[0.016659174905278795],[0.1896096699973101],-0.008249014767423825,COMPLETE
228,0.615987553107688,0.17006308335020026,2024-12-23 11:27:22.991847,2024-12-23 11:27:26.315062,0 days 00:00:03.323215,0.010509765294083864,32.0,0.2,20,100.0,3.0604978448564642e-06,22.0,0.0006821928823295291,2,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20, 10]}",20.0,"[20, 10]",[20],[0.615987553107688],[0.17006308335020026],-0.37689863737665763,COMPLETE
229,0.5821296000258049,0.42945493543219837,2024-12-23 11:27:23.272987,2024-12-23 11:27:26.510820,0 days 00:00:03.237833,0.021761486547708896,32.0,0.2,76,100.0,3.086980948594137e-06,115.0,0.0007455805417373968,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.5821296000258049],[0.42945493543219837],-0.4790586186817975,COMPLETE
230,0.7210624882325495,0.3236606334886143,2024-12-23 11:27:23.731752,2024-12-23 11:27:26.742257,0 days 00:00:03.010505,0.019641854824237096,40.0,0.2,64,100.0,3.1003106132066134e-06,86.0,0.0006302258656874094,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64.0,[64],[64],[0.7210624882325495],[0.3236606334886143],-0.3398975738863166,COMPLETE
231,0.7456397343435754,0.3760224801473191,2024-12-23 11:27:24.474261,2024-12-23 11:27:27.309998,0 days 00:00:02.835737,0.021574896746217334,40.0,0.2,76,100.0,1.9736510550883653e-06,115.0,0.0006821617991129693,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.7456397343435754],[0.3760224801473191],-0.28878317037435197,COMPLETE
232,0.6732722650899947,0.47469095158937913,2024-12-23 11:27:24.908088,2024-12-23 11:27:27.820086,0 days 00:00:02.911998,0.019682999972519752,40.0,0.2,76,100.0,1.9713501826697534e-06,115.0,0.00040913955675608545,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.6732722650899947],[0.47469095158937913],-0.007326947668197263,COMPLETE
233,0.5049193023145724,0.384930350984233,2024-12-23 11:27:25.582343,2024-12-23 11:27:28.392459,0 days 00:00:02.810116,0.021500441318685296,40.0,0.2,76,100.0,2.081901226230175e-06,115.0,0.0007524459757315199,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.5049193023145724],[0.384930350984233],-0.5405528619635408,COMPLETE
234,0.7153736968543432,0.3746650435951242,2024-12-23 11:27:26.321919,2024-12-23 11:27:29.528010,0 days 00:00:03.206091,0.020439987415711,40.0,0.2,76,100.0,2.0082610129564306e-06,115.0,0.0007764777509126116,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.7153736968543432],[0.3746650435951242],-0.3122206801405964,COMPLETE
235,0.6596038158737714,0.25315827268753277,2024-12-23 11:27:26.517410,2024-12-23 11:27:29.567276,0 days 00:00:03.049866,0.02057398763595444,40.0,0.2,72,100.0,2.0470420664590927e-06,111.0,0.0013788901770534058,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.6596038158737714],[0.25315827268753277],-1.020245667536231,COMPLETE
236,-0.8952100983213882,-0.07867093082609711,2024-12-23 11:27:26.916842,2024-12-23 11:27:31.083674,0 days 00:00:04.166832,0.01958271413809158,48.0,0.2,184,100.0,4.6171439230194034e-05,2504.0,0.0005174310277754919,1,4,adadelta,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472]}",184.0,[1472],"[184, 368, 736, 1472]",[-0.8952100983213882],[-0.07867093082609711],0.7440007582696546,COMPLETE
237,0.5900884788802754,0.3196135986880717,2024-12-23 11:27:27.316956,2024-12-23 11:27:30.750016,0 days 00:00:03.433060,0.02020605082612589,56.0,0.2,84,100.0,1.985418035397737e-06,108.0,0.0003952270211312462,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.5900884788802754],[0.3196135986880717],-0.3971200327814505,COMPLETE
238,0.5608447438175548,0.1380616599499006,2024-12-23 11:27:27.827480,2024-12-23 11:27:31.319896,0 days 00:00:03.492416,0.019756955956342897,48.0,0.1,76,100.0,1.932308700674878e-06,99.0,0.00041363396996161277,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.5608447438175548],[0.1380616599499006],-1.8696469740064372,COMPLETE
239,0.562441344865164,0.35747330873107674,2024-12-23 11:27:28.398805,2024-12-23 11:27:32.046798,0 days 00:00:03.647993,0.019733549101919667,48.0,0.1,84,100.0,1.7020232883008347e-06,108.0,0.0005622603881304712,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.562441344865164],[0.35747330873107674],-1.4102037676778372,COMPLETE
240,0.26327422214030005,-0.07128384248863107,2024-12-23 11:27:29.537070,2024-12-23 11:27:36.667264,0 days 00:00:07.130194,0.020470971422032403,40.0,0.2,84,100.0,1.7950688151160158e-06,1160.0,0.0006285607071204401,1,4,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672], 'neurons_per_layer_decoder': [672]}",84.0,[672],"[84, 168, 336, 672]",[0.26327422214030005],[-0.07128384248863107],-0.66597668333192,COMPLETE
241,0.5371085788095693,0.10127879192941613,2024-12-23 11:27:29.576792,2024-12-23 11:27:37.783654,0 days 00:00:08.206862,0.019605817553357517,48.0,0.2,84,100.0,1.666165275253821e-06,1240.0,0.0006026755768106324,1,4,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672], 'neurons_per_layer_decoder': [672]}",84.0,[672],"[84, 168, 336, 672]",[0.5371085788095693],[0.10127879192941613],-0.8689766357501315,COMPLETE
242,0.4739839914586047,0.5485274402496956,2024-12-23 11:27:30.759010,2024-12-23 11:27:39.841063,0 days 00:00:09.082053,0.024182149802976963,40.0,0.2,80,100.0,2.514247417228738e-06,1128.0,0.0005905087747552262,1,4,adam,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640]}",80.0,[640],"[80, 160, 320, 640]",[0.4739839914586047],[0.5485274402496956],-0.026626306861452745,COMPLETE
243,0.6593351161494819,0.34811936810739585,2024-12-23 11:27:31.090874,2024-12-23 11:27:39.976382,0 days 00:00:08.885508,0.024736678529027622,40.0,0.2,76,100.0,2.3821544542300567e-06,1176.0,0.0006280165199882545,1,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608]}",76.0,[608],"[76, 152, 304, 608]",[0.6593351161494819],[0.34811936810739585],-0.03983016766017687,COMPLETE
244,0.5686823378187568,0.045379759333358916,2024-12-23 11:27:31.327193,2024-12-23 11:27:40.821808,0 days 00:00:09.494615,0.024347044870139927,40.0,0.2,84,100.0,1.7053013738783552e-06,1272.0,0.0006468357543061113,1,4,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672], 'neurons_per_layer_decoder': [672]}",84.0,[672],"[84, 168, 336, 672]",[0.5686823378187568],[0.045379759333358916],-0.4561291083428026,COMPLETE
245,0.5932850119685864,0.6597229700244709,2024-12-23 11:27:32.053442,2024-12-23 11:27:41.571987,0 days 00:00:09.518545,0.024017371902244927,40.0,0.2,76,100.0,2.4073353332225494e-06,1032.0,0.0006145701144370679,1,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608]}",76.0,[608],"[76, 152, 304, 608]",[0.5932850119685864],[0.6597229700244709],0.2852253160705756,COMPLETE
246,0.6391435420708811,0.37505761320319997,2024-12-23 11:27:36.676144,2024-12-23 11:27:41.092076,0 days 00:00:04.415932,0.0243243443636884,40.0,0.2,76,100.0,2.701281210611891e-06,99.0,0.0007272696462185431,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.6391435420708811],[0.37505761320319997],-0.31311951400033694,COMPLETE
247,0.5960070539596444,0.16157890232555117,2024-12-23 11:27:37.791611,2024-12-23 11:27:41.706993,0 days 00:00:03.915382,0.0241953622678219,40.0,0.2,76,100.0,2.5990260339820317e-06,99.0,0.0006660257896557957,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.5960070539596444],[0.16157890232555117],-0.6269220386789371,COMPLETE
248,0.3575590019581877,0.0964723835586474,2024-12-23 11:27:39.849240,2024-12-23 11:27:42.694550,0 days 00:00:02.845310,0.02402959296709625,64.0,0.2,76,100.0,2.327667585900351e-06,99.0,0.0007064347669274161,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.3575590019581877],[0.0964723835586474],-1.219692044235907,COMPLETE
249,0.48832381680053305,0.21558152369255512,2024-12-23 11:27:39.984265,2024-12-23 11:27:42.828623,0 days 00:00:02.844358,0.02237811442603633,88.0,0.2,68,100.0,2.4637591974199883e-06,90.0,0.000775998924677427,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68.0,[68],[68],[0.48832381680053305],[0.21558152369255512],-0.6760133713724412,COMPLETE
250,0.3397478820894497,0.19514557165268098,2024-12-23 11:27:40.829583,2024-12-23 11:27:43.540839,0 days 00:00:02.711256,0.022803668030453285,64.0,0.2,72,100.0,2.6311886020951966e-06,111.0,0.0006870442434962766,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.3397478820894497],[0.19514557165268098],-1.081562630880827,COMPLETE
251,0.5238615660649404,0.11030132018828387,2024-12-23 11:27:41.099624,2024-12-23 11:27:43.960847,0 days 00:00:02.861223,0.022467215036947277,64.0,0.2,72,100.0,2.4187560143260996e-06,111.0,0.000836813733571821,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.5238615660649404],[0.11030132018828387],-1.0975867993284947,COMPLETE
252,-0.4964996522303675,-0.37782019909628706,2024-12-23 11:27:41.579097,2024-12-23 11:27:49.364750,0 days 00:00:07.785653,0.026635673186878768,40.0,0.2,68,100.0,2.4932841758969844e-06,1368.0,0.00053232641165947,1,5,adadelta,"{'neurons_per_layer_encoder': [68, 136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088]}",68.0,[1088],"[68, 136, 272, 544, 1088]",[-0.4964996522303675],[-0.37782019909628706],0.1655547333450415,COMPLETE
253,-1.185019572180579,0.08159129402940624,2024-12-23 11:27:41.714055,2024-12-23 11:27:47.359685,0 days 00:00:05.645630,0.02625004761226812,40.0,0.2,68,100.0,2.375165020995456e-06,1352.0,0.000500007279443331,1,5,adadelta,"{'neurons_per_layer_encoder': [68, 136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088]}",68.0,[1088],"[68, 136, 272, 544, 1088]",[-1.185019572180579],[0.08159129402940624],0.16733251058723175,COMPLETE
254,-0.7677116415891341,0.022765058810065963,2024-12-23 11:27:42.702386,2024-12-23 11:27:54.673441,0 days 00:00:11.971055,0.02234857291584954,40.0,0.2,72,100.0,2.6733079504329585e-06,1336.0,0.000505657962888442,1,5,adadelta,"{'neurons_per_layer_encoder': [72, 144, 288, 576, 1152], 'neurons_per_layer_decoder': [1152]}",72.0,[1152],"[72, 144, 288, 576, 1152]",[-0.7677116415891341],[0.022765058810065963],0.4676033368822833,COMPLETE
255,-0.2971927276726398,-0.19438237305096528,2024-12-23 11:27:42.835135,2024-12-23 11:27:53.631776,0 days 00:00:10.796641,0.027045537185619372,40.0,0.2,72,100.0,2.2542687141694896e-06,1352.0,0.000503798659023987,1,5,adadelta,"{'neurons_per_layer_encoder': [72, 144, 288, 576, 1152], 'neurons_per_layer_decoder': [1152]}",72.0,[1152],"[72, 144, 288, 576, 1152]",[-0.2971927276726398],[-0.19438237305096528],0.3080455772279845,COMPLETE
