IDENTIFIER: Reference ID,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: year
208,1.25,8.618541666666667,8.1,725.6666666666666,25.0,460.0,599.0,27.0,28.430188679245287,182.0,203.0,4218.066298342541,,11067.0,2019
208,1.75,8.60625,8.1,723.1111111111111,25.0,407.0,536.0,26.0,28.584433962264153,182.0,203.0,4196.39226519337,,11067.0,2019
208,2.26,8.593958333333333,8.1,720.5555555555555,25.0,372.0,542.0,31.0,28.738679245283024,182.0,203.0,4174.718232044199,,11067.0,2019
208,3.52,8.581666666666667,8.1,718.0,25.0,322.0,554.0,49.0,28.89292452830189,182.0,203.0,4153.044198895027,,11067.0,2019
208,1.43,8.569374999999999,8.4,715.4444444444445,25.0,333.0,569.0,40.0,29.047169811320757,190.0,202.0,4131.370165745856,,11067.0,2019
208,0.4,8.557083333333333,8.4,712.8888888888889,25.0,601.0,608.0,24.0,29.201415094339627,190.0,202.0,4109.696132596685,,11067.0,2019
208,1.58,8.544791666666667,8.4,710.3333333333334,25.0,321.0,566.0,50.5,29.355660377358493,190.0,202.0,4088.0220994475135,,11067.0,2019
208,2.67,8.532499999999999,8.4,707.7777777777778,25.0,267.0,506.0,62.5,29.509905660377363,190.0,202.0,4066.3480662983425,,11067.0,2019
208,0.212,8.520208333333333,8.7,705.2222222222222,25.0,745.0,824.0,36.0,29.66415094339623,223.0,213.0,4044.674033149171,,11067.0,2019
208,0.34,8.507916666666667,8.7,702.6666666666666,25.0,623.0,746.0,53.0,29.818396226415096,223.0,213.0,4022.9999999999995,,11067.0,2019
208,1.46,8.495625,8.7,700.1111111111111,25.0,387.0,626.0,73.0,29.972641509433966,223.0,213.0,4001.3259668508285,,11067.0,2019
208,2.65,8.483333333333333,8.7,697.5555555555555,25.0,330.0,553.0,101.0,30.126886792452833,223.0,213.0,3979.651933701657,,11067.0,2019
208,0.295,8.471041666666666,8.2,695.0,25.0,631.0,732.0,39.0,30.281132075471703,210.0,226.0,3957.977900552486,,11067.0,2019
208,0.5529999999999999,8.45875,8.2,692.4444444444445,25.0,494.0,732.0,51.0,30.43537735849057,210.0,226.0,3936.3038674033146,,11067.0,2019
208,0.72,8.446458333333332,8.2,689.8888888888889,25.0,448.0,672.0,65.0,30.589622641509436,210.0,226.0,3914.629834254143,,11067.0,2019
208,3.4,8.434166666666666,8.2,687.3333333333334,25.0,273.0,567.0,85.0,30.743867924528306,210.0,226.0,3892.955801104972,,11067.0,2019
208,32.2,8.421875,8.2,684.7777777777778,25.0,172.0,504.0,105.0,30.898113207547173,210.0,226.0,3871.2817679558007,,11067.0,2019
208,0.497,8.409583333333334,8.1,682.2222222222222,25.0,518.0,744.0,36.0,31.052358490566043,240.0,238.0,3849.6077348066297,,11067.0,2019
208,0.848,8.397291666666666,8.1,679.6666666666666,25.0,462.0,703.0,46.0,31.20660377358491,240.0,238.0,3827.933701657458,,11067.0,2019
208,1.78,8.385,8.1,677.1111111111111,25.0,395.0,644.0,58.0,31.360849056603776,240.0,238.0,3806.259668508287,,11067.0,2019
208,1.98,8.372708333333334,8.1,674.5555555555555,25.0,356.0,588.0,64.0,31.515094339622646,240.0,238.0,3784.5856353591157,,11067.0,2019
209,2.1146666666666665,8.360416666666666,5.7,672.0,25.0,500.375,596.1290322580645,56.625,31.669339622641512,239.2112676056338,236.5,3762.9116022099442,,11067.0,2019
209,2.2493333333333334,8.348125,5.5,666.0,25.0,644.75,604.258064516129,49.25,31.823584905660383,238.42253521126761,235.0,3741.2375690607732,,11067.0,2019
209,2.384,8.335833333333333,6.1,667.0,25.0,789.125,612.3870967741935,41.875,31.97783018867925,237.6338028169014,233.5,3719.563535911602,,11067.0,2019
210,2.5186666666666664,8.323541666666667,6.8,434.0,24.0,933.5,620.516129032258,34.5,32.132075471698116,236.8450704225352,232.0,3697.8895027624308,,11067.0,2019
210,2.6533333333333333,8.31125,6.8,666.0,23.0,1077.875,628.6451612903226,27.125,32.28632075471698,236.05633802816902,230.5,3676.2154696132593,,11067.0,2019
210,2.788,8.298958333333333,6.8,761.0,22.0,1222.25,636.7741935483871,19.75,32.440566037735856,235.26760563380282,229.0,3654.5414364640883,,11067.0,2019
210,2.9226666666666667,8.286666666666667,6.8,747.0,21.0,1366.625,644.9032258064516,12.375,32.59481132075472,234.4788732394366,227.5,3632.867403314917,,11067.0,2019
210,3.0573333333333332,8.274375,6.8,714.6315789473684,20.0,1511.0,653.0322580645161,5.0,32.74905660377359,233.69014084507043,226.0,3611.1933701657454,,11067.0,2019
210,3.1919999999999997,8.262083333333333,6.8,682.2631578947369,400.0,1366.0,661.1612903225806,17.0,32.903301886792455,232.90140845070422,224.5,3589.5193370165744,,11067.0,2019
210,3.3266666666666667,8.249791666666667,6.8,649.8947368421052,600.0,410.0,669.2903225806451,35.0,33.05754716981132,232.11267605633802,223.0,3567.845303867403,,11067.0,2019
210,3.461333333333333,8.237499999999999,6.8,617.5263157894736,800.0,48.0,677.4193548387096,35.0,33.211792452830196,231.32394366197184,221.5,3546.171270718232,,11067.0,2019
211,3.596,8.225208333333333,8.0,585.1578947368421,25.0,210.0,685.5483870967741,57.0,33.36603773584906,230.53521126760563,220.0,3524.4972375690604,,11067.0,2019
211,3.7306666666666666,8.212916666666667,8.0,552.7894736842105,25.0,1150.0,693.6774193548387,6.0,33.52028301886793,229.74647887323943,220.0,3502.823204419889,,11067.0,2019
211,3.865333333333333,8.200625,8.0,520.421052631579,25.0,1300.0,701.8064516129032,2.0,33.674528301886795,228.95774647887325,220.0,3481.149171270718,,11067.0,2019
211,4.0,8.188333333333333,8.0,488.05263157894734,25.0,1050.0,709.9354838709677,8.0,33.82877358490566,228.16901408450704,220.0,3459.4751381215465,,11067.0,2019
211,8.0,8.176041666666666,8.0,455.6842105263158,25.0,560.0,718.0645161290322,49.0,33.983018867924535,227.38028169014083,220.0,3437.8011049723755,,11067.0,2019
211,8.0,8.16375,8.0,423.31578947368416,25.0,520.0,726.1935483870968,47.0,34.1372641509434,226.59154929577466,220.0,3416.127071823204,,11067.0,2019
211,10.0,8.151458333333332,8.0,390.9473684210526,25.0,320.0,734.3225806451613,59.0,34.29150943396227,225.80281690140845,220.0,3394.453038674033,,11067.0,2019
211,20.0,8.139166666666666,8.0,358.57894736842104,25.0,280.0,742.4516129032259,62.0,34.445754716981135,225.01408450704224,220.0,3372.7790055248615,,11067.0,2019
212,38.4,8.126875,8.4,326.2105263157894,-196.0,419.0,750.5806451612904,57.4,34.6,224.22535211267606,202.0,3351.10497237569,,11067.0,2019
212,56.8,8.114583333333334,8.4,293.84210526315786,-70.0,350.0,758.7096774193549,52.8,28.8,223.43661971830986,202.0,3329.430939226519,,11067.0,2019
212,75.19999999999999,8.102291666666666,8.4,261.47368421052624,20.0,252.0,766.8387096774194,48.2,82.1,222.64788732394365,202.0,3307.7569060773476,,11067.0,2019
212,93.6,8.09,8.4,229.10526315789468,600.0,214.0,774.9677419354839,43.6,189.2,221.85915492957747,202.0,3286.0828729281766,,11067.0,2019
212,112.0,8.077708333333334,8.4,196.7368421052631,700.0,212.0,783.0967741935484,39.0,154.3,221.07042253521126,202.0,3264.408839779005,,11067.0,2019
212,130.39999999999998,8.065416666666666,8.4,164.3684210526315,800.0,187.0,791.2258064516129,34.400000000000006,119.5,220.28169014084506,202.0,3242.734806629834,,11067.0,2019
213,148.79999999999998,8.053125,7.6,132.0,300.0,548.0,799.3548387096774,29.800000000000004,115.17615384615385,219.49295774647888,210.0,3221.0607734806626,,11067.0,2019
213,167.2,8.040833333333333,7.6,147.0,340.0,909.0,807.483870967742,25.200000000000003,110.85230769230769,218.70422535211267,210.0,3199.386740331491,,11067.0,2019
213,185.6,8.028541666666667,7.6,165.0,430.0,1270.0,815.6129032258065,20.6,106.52846153846154,217.9154929577465,210.0,3177.71270718232,,11067.0,2019
215,204.0,8.01625,6.7,519.0,25.0,1631.0,823.741935483871,16.0,102.20461538461538,217.1267605633803,210.9090909090909,3156.0386740331487,,11067.0,2019
215,185.0,8.003958333333333,6.7,493.0,25.0,1209.0,831.8709677419355,23.0,97.88076923076923,216.33802816901408,211.8181818181818,3134.3646408839777,,11067.0,2019
216,4.4,7.991666666666666,8.2,492.04761904761904,25.0,443.0,840.0,61.6,93.55692307692307,215.5492957746479,212.72727272727272,3112.6906077348062,,11067.0,2019
216,3.2,7.979375,8.2,491.0952380952381,25.0,711.0,1096.0,38.3,89.23307692307692,214.7605633802817,213.63636363636363,3091.0165745856348,,11067.0,2019
216,26.3,7.967083333333333,8.2,490.14285714285717,25.0,301.0,718.0,77.5,84.90923076923076,213.9718309859155,214.54545454545453,3069.3425414364638,,11067.0,2019
216,4.8,7.954791666666667,8.2,489.1904761904762,25.0,684.0,1078.0,48.1,80.58538461538461,213.1830985915493,215.45454545454547,3047.6685082872923,,11067.0,2019
216,70.1,7.9425,8.2,488.23809523809524,25.0,261.0,673.0,86.6,76.26153846153846,212.3943661971831,216.36363636363637,3025.9944751381213,,11067.0,2019
216,5.4,7.930208333333333,8.2,487.2857142857143,25.0,506.0,933.0,59.3,71.9376923076923,211.6056338028169,217.27272727272728,3004.32044198895,,11067.0,2019
216,136.5,7.917916666666667,8.2,486.3333333333333,25.0,231.0,638.0,87.2,67.61384615384615,210.81690140845072,218.1818181818182,2982.646408839779,,11067.0,2019
216,120.6,7.905625,8.2,485.3809523809524,25.0,296.0,693.0,63.2,63.29,210.0281690140845,219.0909090909091,2960.9723756906074,,11067.0,2019
217,300.0,7.8933333333333335,8.0,484.42857142857144,25.0,375.75,757.25,50.900000000000006,58.966153846153844,209.2394366197183,220.0,2939.298342541436,,11067.0,2019
217,4.2,7.8810416666666665,8.0,483.4761904761905,25.0,455.5,821.5,38.6,54.64230769230769,208.45070422535213,220.0,2917.624309392265,,11067.0,2019
217,1.3,7.8687499999999995,8.0,482.5238095238095,25.0,535.25,885.75,26.3,50.318461538461534,207.66197183098592,220.0,2895.9502762430934,,11067.0,2019
218,1.596,7.856458333333333,8.1,481.57142857142856,25.0,615.0,950.0,14.0,45.99461538461538,206.8732394366197,227.8,2874.2762430939224,,11067.0,2019
218,1.892,7.844166666666666,8.1,480.6190476190476,25.0,646.2222222222222,931.8571428571429,13.6,41.670769230769224,206.08450704225353,235.6,2852.602209944751,,11067.0,2019
218,2.188,7.831875,8.1,479.6666666666667,25.0,677.4444444444445,913.7142857142857,13.2,37.34692307692307,205.29577464788733,243.4,2830.92817679558,,11067.0,2019
218,2.484,7.819583333333333,8.1,478.7142857142857,25.0,708.6666666666666,895.5714285714286,12.8,33.023076923076914,204.50704225352112,251.2,2809.2541436464085,,11067.0,2019
218,2.78,7.807291666666667,8.1,477.76190476190476,25.0,739.8888888888889,877.4285714285714,12.4,28.699230769230763,203.71830985915494,259.0,2787.580110497237,,11067.0,2019
218,3.076,7.795,8.1,476.8095238095238,25.0,771.1111111111111,859.2857142857143,12.0,24.37538461538461,202.92957746478874,266.8,2765.906077348066,,11067.0,2019
218,3.372,7.782708333333333,8.1,475.85714285714283,25.0,802.3333333333334,841.1428571428571,11.6,20.051538461538456,202.14084507042253,274.6,2744.2320441988945,,11067.0,2019
218,3.668,7.770416666666667,8.1,474.9047619047619,25.0,833.5555555555555,823.0,11.200000000000001,15.727692307692301,201.35211267605635,282.4,2722.5580110497235,,11067.0,2019
218,3.964,7.758125,8.1,473.95238095238096,25.0,864.7777777777778,804.8571428571429,10.8,11.403846153846146,200.56338028169014,290.2,2700.883977900552,,11067.0,2019
219,4.26,7.745833333333334,13.7,473.0,25.0,896.0,786.7142857142857,10.4,7.08,199.77464788732394,298.0,2679.209944751381,,11067.0,2019
219,4.556,7.7335416666666665,13.5,510.0,25.0,1074.0,768.5714285714286,12.1,8.33,198.98591549295776,275.4,2657.5359116022096,,11067.0,2019
219,4.852,7.7212499999999995,13.4,558.0,25.0,1144.0,750.4285714285714,12.7,8.81,198.19718309859155,252.8,2635.861878453038,,11067.0,2019
219,5.148,7.708958333333333,13.3,583.0,25.0,1202.0,732.2857142857143,14.2,10.25,197.40845070422534,230.2,2614.187845303867,,11067.0,2019
219,5.444,7.696666666666666,13.3,615.0,25.0,1241.0,714.1428571428571,13.8,9.64,196.61971830985917,207.6,2592.5138121546956,,11067.0,2019
220,5.74,7.684375,7.4,602.24375,23.0,520.0,696.0,49.0,9.714098360655738,195.83098591549296,185.0,2570.8397790055246,,11067.0,2019
220,6.036,7.672083333333333,7.4,589.4875,600.0,470.0,561.0,11.0,9.788196721311476,195.04225352112675,185.0,2549.165745856353,,11067.0,2019
220,6.332,7.659791666666667,7.4,576.73125,700.0,461.0,560.0,9.0,9.862295081967213,194.25352112676057,185.0,2527.4917127071817,,11067.0,2019
220,6.628,7.6475,7.4,563.975,800.0,445.0,536.0,6.0,9.93639344262295,193.46478873239437,185.0,2505.8176795580107,,11067.0,2019
220,6.9239999999999995,7.635208333333333,7.4,551.21875,900.0,219.0,312.0,8.0,10.01049180327869,192.67605633802816,185.0,2484.1436464088392,,11067.0,2019
220,7.22,7.622916666666667,7.4,538.4625,23.0,627.0,1197.0,27.0,10.084590163934427,191.88732394366198,185.0,2462.469613259668,,11067.0,2019
220,7.516,7.610625,7.4,525.70625,600.0,594.0,1006.0,12.0,10.158688524590165,191.09859154929578,185.0,2440.7955801104968,,11067.0,2019
220,7.811999999999999,7.598333333333334,7.4,512.95,700.0,547.0,840.0,17.0,10.232786885245902,190.30985915492957,185.0,2419.1215469613257,,11067.0,2019
220,8.108,7.586041666666667,7.4,500.19374999999997,800.0,399.0,575.0,20.0,10.30688524590164,189.5211267605634,185.0,2397.4475138121543,,11067.0,2019
220,8.404,7.5737499999999995,7.4,487.4375,900.0,243.0,319.0,34.0,10.380983606557377,188.73239436619718,185.0,2375.773480662983,,11067.0,2019
221,8.7,7.561458333333333,7.9,474.68125,25.0,401.0,717.0,49.0,10.455081967213115,187.94366197183098,208.0,2354.099447513812,,11067.0,2019
221,10.4,7.549166666666666,7.9,461.92499999999995,25.0,350.0,690.0,50.0,10.529180327868852,187.1549295774648,208.0,2332.4254143646403,,11067.0,2019
221,11.2,7.536875,7.9,449.16875,25.0,312.0,660.0,51.0,10.603278688524592,186.3661971830986,208.0,2310.7513812154693,,11067.0,2019
221,48.2,7.524583333333333,7.9,436.41249999999997,25.0,240.0,610.0,53.0,10.677377049180329,185.57746478873239,208.0,2289.077348066298,,11067.0,2019
221,82.7,7.512291666666667,7.9,423.65625,25.0,210.0,593.0,52.0,10.751475409836067,184.7887323943662,208.0,2267.403314917127,,11067.0,2019
223,81.685,7.5,8.0,410.9,25.0,725.5,584.1666666666666,30.990000000000002,10.825573770491804,184.0,204.64705882352942,2245.7292817679554,,11067.0,2019
224,80.67,7.5,5.9,581.7,25.0,1241.0,575.3333333333334,9.98,10.899672131147542,180.43829787234043,201.2941176470588,2224.055248618784,,11067.0,2019
224,66.93,7.5,5.9,605.5,25.0,1324.0,566.5,10.02,10.973770491803279,176.87659574468086,197.94117647058823,2202.381215469613,,11067.0,2019
224,56.27,7.5,6.1,641.7,25.0,1566.0,557.6666666666666,11.85,11.047868852459017,173.31489361702128,194.58823529411765,2180.7071823204415,,11067.0,2019
224,49.95,7.5,6.2,639.6,25.0,1503.0,548.8333333333334,7.73,11.121967213114754,169.7531914893617,191.23529411764707,2159.0331491712705,,11067.0,2019
224,30.49,7.5,6.2,703.0,25.0,1448.0,540.0,6.18,11.196065573770491,166.19148936170214,187.88235294117646,2137.359116022099,,11067.0,2019
224,22.03,7.5,6.3,856.9,25.0,1272.0,531.1666666666666,3.15,11.27016393442623,162.62978723404257,184.52941176470588,2115.6850828729275,,11067.0,2019
226,22.417894736842108,7.5,6.7,838.9407407407407,25.0,1300.0,522.3333333333334,24.2,11.344262295081968,159.06808510638297,181.1764705882353,2094.0110497237565,,11067.0,2018
226,22.80578947368421,7.5,6.8,820.9814814814814,25.0,968.0,513.5,30.1,11.418360655737706,155.5063829787234,177.8235294117647,2072.337016574585,,11067.0,2018
226,23.193684210526317,7.5,6.9,803.0222222222222,25.0,1100.0,504.6666666666667,27.5,11.492459016393443,151.94468085106382,174.47058823529412,2050.662983425414,,11067.0,2018
225,23.58157894736842,7.5,7.0,785.062962962963,25.0,1060.0,495.8333333333333,19.1,11.56655737704918,148.38297872340425,171.11764705882354,2028.9889502762426,,11067.0,2017
225,23.969473684210527,7.5,7.1,767.1037037037037,25.0,1285.0,487.0,24.6,11.640655737704918,144.82127659574468,167.76470588235293,2007.3149171270713,,11067.0,2017
225,24.35736842105263,7.5,6.5,749.1444444444444,25.0,1612.0,478.1666666666667,12.8,11.714754098360656,141.2595744680851,164.41176470588235,1985.6408839779,,11067.0,2017
225,24.745263157894737,7.5,6.6,731.1851851851852,25.0,1523.0,469.3333333333333,8.1,11.788852459016393,137.69787234042553,161.05882352941177,1963.9668508287289,,11067.0,2017
227,25.133157894736843,7.5,6.3,713.2259259259259,25.0,1271.0,460.5,14.0,11.862950819672132,134.13617021276596,157.7058823529412,1942.2928176795576,,11067.0,2018
227,25.521052631578947,7.5,6.4,695.2666666666667,25.0,1363.0,451.66666666666663,19.0,11.93704918032787,130.5744680851064,154.35294117647058,1920.6187845303864,,11067.0,2018
227,25.908947368421053,7.5,6.5,677.3074074074074,25.0,1349.0,442.8333333333333,20.0,12.011147540983607,127.01276595744682,151.0,1898.944751381215,,11067.0,2018
227,26.296842105263156,7.5,6.6,659.3481481481481,25.0,1331.0,434.0,20.0,12.085245901639345,123.45106382978723,147.64705882352942,1877.2707182320437,,11067.0,2018
227,26.684736842105263,7.5,6.7,641.3888888888889,25.0,1313.0,425.16666666666663,19.0,12.159344262295082,119.88936170212766,144.2941176470588,1855.5966850828725,,11067.0,2018
228,27.07263157894737,7.5,7.8,623.4296296296296,25.0,338.0,416.3333333333333,4.3,12.23344262295082,116.32765957446809,140.94117647058823,1833.9226519337012,,11067.0,2016
229,27.460526315789473,7.5,6.7,605.4703703703703,25.0,540.0,407.5,7.966666666666667,12.307540983606557,112.76595744680851,137.58823529411765,1812.24861878453,,11067.0,2019
229,27.84842105263158,7.5,6.7,587.5111111111111,25.0,742.0,398.66666666666663,11.633333333333333,12.381639344262295,109.20425531914894,134.23529411764704,1790.5745856353587,,11067.0,2019
229,28.236315789473682,7.5,6.7,569.5518518518518,25.0,944.0,389.8333333333333,15.299999999999999,12.455737704918032,105.64255319148937,130.88235294117646,1768.9005524861873,,11067.0,2019
229,28.62421052631579,7.5,6.7,551.5925925925926,25.0,1146.0,381.0,18.966666666666665,12.529836065573772,102.08085106382978,127.52941176470588,1747.226519337016,,11067.0,2019
229,29.012105263157892,7.5,6.7,533.6333333333333,25.0,1348.0,372.16666666666663,22.633333333333333,12.60393442622951,98.51914893617021,124.17647058823529,1725.5524861878448,,11067.0,2019
230,29.4,7.5,11.2,515.674074074074,25.0,1550.0,363.3333333333333,26.3,12.678032786885247,94.95744680851064,120.82352941176471,1703.8784530386736,,11067.0,2019
230,31.7,7.5,11.1,497.7148148148148,25.0,1637.0,354.5,15.5,12.752131147540984,91.39574468085107,117.47058823529412,1682.2044198895023,,11067.0,2019
230,61.51111111111111,7.5,11.2,479.75555555555553,800.0,577.0,345.66666666666663,35.0,12.826229508196722,87.8340425531915,114.11764705882352,1660.530386740331,,11067.0,2019
230,91.32222222222222,7.5,11.1,461.7962962962963,800.0,1065.0,336.8333333333333,35.0,12.90032786885246,84.27234042553192,110.76470588235294,1638.8563535911599,,11067.0,2019
230,121.13333333333334,7.5,11.2,443.837037037037,1000.0,409.0,328.0,35.0,12.974426229508197,80.71063829787234,107.41176470588235,1617.1823204419884,,11067.0,2019
230,150.94444444444446,7.5,11.1,425.87777777777774,1000.0,736.0,319.16666666666663,35.0,13.048524590163934,77.14893617021276,104.05882352941177,1595.5082872928172,,11067.0,2019
