trial_id,neurons_encoder,latent_dim,neurons_decoder
56,"[120, 240, 480, 960, 1920]",1974,"[1920, 960]"
57,"[80, 160, 320]",348,"[320, 160]"
58,"[124, 248, 496]",525,"[496, 248]"
59,"[124, 248]",281,"[248, 124, 62]"
60,"[124, 248]",296,"[248, 124]"
61,"[40, 80]",134,"[80, 40, 20]"
62,"[44, 88]",143,"[88, 44, 22, 11, 8]"
63,"[140, 280]",393,"[280, 140, 70, 35, 17]"
64,"[48, 96]",156,"[96, 48, 24, 12, 8]"
65,"[136, 272]",397,"[272, 136]"
66,"[4, 8]",13,"[8, 8]"
67,"[168, 336]",453,"[336, 168]"
68,"[172, 344]",453,"[344, 172]"
69,"[104, 208]",263,"[208, 104]"
70,"[172, 344, 688]",736,"[688, 344]"
71,"[112, 224, 448]",485,"[448, 224]"
72,"[112, 224, 448]",485,"[448, 224]"
73,"[112, 224, 448]",480,"[448, 224, 112, 56, 28]"
74,"[112, 224, 448, 896]",923,"[896, 448, 224, 112, 56]"
75,"[84, 168]",255,"[168, 84]"
76,"[80, 160]",253,"[160, 80]"
77,"[100, 200]",267,"[200, 100, 50]"
78,"[72, 144]",238,"[144, 72, 36]"
79,"[72, 144]",234,"[144, 72, 36]"
80,"[132, 264]",301,"[264, 132, 66, 33, 16]"
81,"[152, 304, 608, 1216]",1243,"[1216, 608, 304, 152, 76]"
82,"[100, 200, 400, 800]",823,"[800, 400, 200, 100, 50]"
83,"[148, 296, 592, 1184]",1218,"[1184, 592, 296, 148, 74]"
84,"[100, 200, 400, 800]",824,"[800, 400, 200, 100, 50]"
85,"[100, 200, 400, 800]",822,"[800, 400, 200, 100, 50]"
86,"[104, 208, 416, 832]",857,"[832, 416, 208, 104, 52]"
87,"[148, 296, 592, 1184]",1207,"[1184, 592, 296, 148, 74]"
88,"[140, 280, 560, 1120]",1140,"[1120, 560, 280, 140, 70]"
89,"[112, 224, 448, 896]",919,"[896, 448, 224, 112, 56]"
90,"[84, 168, 336, 672]",696,"[672, 336, 168, 84, 42]"
91,"[112, 224, 448, 896]",918,"[896, 448, 224, 112, 56]"
92,"[84, 168, 336, 672]",695,"[672, 336, 168, 84, 42]"
93,"[88, 176, 352, 704]",727,"[704, 352, 176, 88, 44]"
94,"[84, 168, 336, 672]",692,"[672, 336, 168, 84, 42]"
95,"[84, 168, 336, 672]",692,"[672, 336, 168, 84, 42]"
96,"[80, 160, 320, 640]",661,"[640, 320, 160, 80, 40]"
97,"[84, 168, 336, 672]",692,"[672, 336, 168, 84, 42]"
98,"[56, 112, 224, 448]",570,"[448, 224, 112, 56, 28]"
99,"[56, 112, 224, 448]",578,"[448, 224, 112, 56, 28]"
100,"[76, 152, 304, 608]",630,"[608, 304, 152, 76, 38]"
101,"[60, 120, 240, 480]",510,"[480, 240, 120, 60, 30]"
102,"[52, 104, 208, 416]",438,"[416, 208, 104, 52, 26]"
103,"[92, 184, 368, 736]",758,"[736, 368, 184, 92, 46]"
104,"[92, 184, 368, 736]",757,"[736, 368, 184, 92, 46]"
105,"[92, 184, 368, 736]",764,"[736, 368, 184, 92, 46]"
106,"[64, 128, 256, 512]",577,"[512, 256, 128, 64, 32]"
107,"[68, 136, 272, 544]",582,"[544, 272, 136, 68, 34]"
108,"[36, 72, 144, 288]",506,"[288, 144, 72, 36, 18]"
109,"[16, 32, 64, 128]",217,"[128, 64, 32, 16, 8]"
110,"[64, 128, 256, 512]",575,"[512, 256, 128, 64, 32]"
111,"[16, 32, 64, 128]",213,"[128, 64, 32, 16, 8]"
112,"[64, 128, 256, 512]",721,"[512, 256, 128, 64, 32]"
113,"[64, 128, 256, 512]",717,"[512, 256, 128, 64, 32]"
114,"[64, 128, 256, 512]",730,"[512, 256, 128, 64, 32]"
115,"[64, 128, 256, 512]",734,"[512, 256, 128, 64, 32]"
116,"[96, 192, 384, 768]",802,"[768, 384, 192, 96, 48]"
117,"[96, 192, 384, 768]",796,"[768, 384, 192, 96, 48]"
118,"[128, 256, 512, 1024]",1049,"[1024, 512, 256, 128, 64]"
119,"[128, 256, 512, 1024]",1052,"[1024, 512, 256, 128, 64]"
