trial_id,neurons_encoder,latent_dim,neurons_decoder
431,"[84, 168, 336]",808,"[336, 168, 84, 42]"
432,"[84, 168, 336]",824,"[336, 168, 84, 42]"
433,"[84, 168, 336]",808,"[336, 168, 84, 42]"
434,"[84, 168, 336, 672, 1344]",1368,"[1344, 672, 336, 168]"
435,"[72, 144, 288, 576, 1152]",1176,"[1152, 576, 288, 144]"
436,"[40, 80, 160, 320, 640]",1272,"[640, 320, 160]"
437,"[72, 144, 288, 576, 1152]",1176,"[1152, 576, 288, 144]"
438,"[88, 176, 352]",840,"[352, 176, 88]"
439,"[88, 176, 352]",824,"[352, 176, 88]"
440,"[88, 176, 352]",824,"[352, 176, 88, 44]"
441,"[88, 176, 352]",824,"[352, 176, 88, 44]"
442,"[88, 176, 352]",824,"[352, 176, 88, 44]"
443,"[88, 176, 352]",840,"[352, 176, 88, 44]"
444,"[88, 176, 352]",856,"[352, 176, 88, 44]"
445,"[92, 184, 368]",856,"[368, 184, 92, 46]"
446,"[92, 184, 368]",904,"[368, 184, 92, 46]"
447,[80],184,"[80, 40, 20]"
448,"[80, 160, 320]",760,"[320, 160, 80]"
449,"[80, 160]",360,"[160, 80, 40]"
450,"[76, 152, 304]",712,"[304, 152, 76]"
451,"[80, 160]",344,"[160, 80, 40]"
452,"[68, 136, 272]",664,"[272, 136, 68, 34]"
453,"[92, 184, 368, 736, 1472]",1496,"[1472, 736, 368, 184]"
454,"[92, 184, 368]",408,"[368, 184, 92, 46]"
455,"[68, 136, 272]",664,"[272, 136, 68]"
456,"[84, 168, 336]",792,"[336, 168, 84]"
457,"[76, 152, 304]",744,"[304, 152, 76]"
458,"[92, 184, 368]",408,"[368, 184, 92]"
459,"[92, 184]",416,"[184, 92, 46, 23]"
460,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384, 192]"
461,"[96, 192]",440,"[192, 96, 48, 24]"
462,"[96, 192]",424,"[192, 96, 48, 24]"
463,"[96, 192, 384, 768, 1536]",1576,"[1536, 768, 384, 192]"
464,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384, 192]"
465,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384, 192]"
466,"[100, 200, 400, 800, 1600]",1640,"[1600, 800, 400, 200]"
467,"[4, 8, 16, 32, 64]",134,"[64, 32, 16, 8]"
468,"[100, 200]",480,"[200, 100, 50, 25]"
469,"[100, 200]",480,"[200, 100, 50, 25]"
470,"[100, 200]",480,"[200, 100, 50, 25]"
471,"[100, 200]",384,"[200, 100, 50, 25]"
472,"[100, 200]",464,"[200, 100, 50, 25]"
473,"[92, 184]",432,"[184, 92, 46, 23]"
474,"[84, 168]",384,"[168, 84, 42, 21]"
475,"[92, 184]",432,"[184, 92, 46, 23]"
476,"[160, 320]",776,"[320, 160, 80, 40]"
477,"[92, 184]",304,"[184, 92, 46, 23]"
478,"[104, 208]",504,"[208, 104, 52, 26]"
479,"[88, 176]",392,"[176, 88, 44, 22]"
480,"[84, 168]",320,"[168, 84, 42, 21]"
481,"[156, 312]",752,"[312, 156, 78, 39]"
482,"[204, 408]",992,"[408, 204, 102, 51]"
483,"[172, 344]",384,"[344, 172, 86, 43]"
484,"[180, 360]",880,"[360, 180, 90, 45]"
485,"[168, 336]",360,"[336, 168, 84, 42]"
486,"[164, 328]",784,"[328, 164, 82, 41]"
487,"[168, 336]",376,"[336, 168, 84, 42]"
488,"[172, 344]",384,"[344, 172, 86, 43]"
489,"[148, 296]",704,"[296, 148, 74, 37]"
490,"[152, 304]",696,"[304, 152, 76, 38]"
491,"[156, 312]",752,"[312, 156, 78, 39]"
492,"[84, 168]",400,"[168, 84, 42, 21]"
493,"[148, 296]",720,"[296, 148, 74, 37]"
494,"[160, 320]",776,"[320, 160, 80, 40]"
495,"[160, 320]",776,"[320, 160, 80, 40]"
496,"[164, 328]",800,"[328, 164, 82, 41]"
497,"[156, 312]",752,"[312, 156, 78, 39]"
498,"[172, 344]",784,"[344, 172, 86, 43]"
499,"[160, 320]",776,"[320, 160, 80, 40]"
500,"[148, 296]",720,"[296, 148, 74, 37]"
501,"[148, 296]",720,"[296, 148, 74, 37]"
502,"[156, 312]",736,"[312, 156, 78, 39]"
503,"[148, 296]",720,"[296, 148, 74, 37]"
504,"[148, 296]",720,"[296, 148, 74, 37]"
505,"[156, 312]",752,"[312, 156, 78, 39]"
506,"[160, 320]",760,"[320, 160, 80, 40]"
507,"[152, 304]",744,"[304, 152, 76, 38]"
508,"[156, 312]",752,"[312, 156, 78, 39]"
509,"[160, 320]",776,"[320, 160, 80, 40]"
510,"[156, 312]",752,"[312, 156, 78, 39]"
511,"[156, 312]",752,"[312, 156, 78, 39]"
512,"[152, 304]",744,"[304, 152, 76, 38]"
513,"[152, 304]",744,"[304, 152, 76, 38]"
514,"[156, 312]",752,"[312, 156, 78, 39]"
515,"[144, 288]",696,"[288, 144, 72, 36]"
516,"[164, 328]",800,"[328, 164, 82, 41]"
517,"[144, 288]",696,"[288, 144, 72, 36]"
518,"[164, 328]",800,"[328, 164, 82, 41]"
519,"[176, 352]",392,"[352, 176, 88, 44]"
520,"[172, 344]",768,"[344, 172, 86, 43]"
521,"[156, 312]",736,"[312, 156, 78, 39]"
522,"[144, 288]",696,"[288, 144, 72, 36]"
523,"[144, 288]",680,"[288, 144, 72, 36]"
524,"[148, 296]",720,"[296, 148, 74, 37]"
525,"[144, 288]",680,"[288, 144, 72, 36]"
526,"[144, 288]",680,"[288, 144, 72, 36]"
527,"[144, 288]",696,"[288, 144, 72, 36]"
528,"[160, 320]",776,"[320, 160, 80, 40]"
529,"[148, 296]",720,"[296, 148, 74, 37]"
530,"[148, 296]",720,"[296, 148, 74, 37]"
531,"[148, 296]",720,"[296, 148, 74, 37]"
532,"[152, 304]",328,"[304, 152, 76, 38]"
533,"[152, 304]",728,"[304, 152, 76, 38]"
534,"[152, 304]",728,"[304, 152, 76, 38]"
535,"[152, 304]",728,"[304, 152, 76, 38]"
536,"[148, 296]",720,"[296, 148, 74, 37]"
537,"[136, 272]",664,"[272, 136, 68, 34]"
538,"[168, 336]",792,"[336, 168, 84, 42]"
539,"[168, 336]",808,"[336, 168, 84, 42]"
540,"[136, 272]",632,"[272, 136, 68, 34]"
541,"[136, 272]",664,"[272, 136, 68, 34]"
542,"[160, 320]",712,"[320, 160, 80, 40]"
543,"[136, 272]",664,"[272, 136, 68, 34]"
544,"[168, 336]",792,"[336, 168, 84, 42]"
545,"[136, 272]",632,"[272, 136, 68, 34]"
546,"[136, 272]",632,"[272, 136, 68, 34]"
547,"[176, 352]",792,"[352, 176, 88, 44]"
548,"[168, 336]",792,"[336, 168, 84, 42]"
549,"[172, 344]",800,"[344, 172, 86, 43]"
550,"[176, 352]",808,"[352, 176, 88, 44]"
551,"[168, 336]",808,"[336, 168, 84, 42]"
552,"[140, 280]",560,"[280, 140, 70, 35]"
553,"[140, 280]",672,"[280, 140, 70, 35]"
554,"[184, 368]",424,"[368, 184, 92, 46]"
555,"[140, 280]",624,"[280, 140, 70, 35]"
556,"[168, 336]",456,"[336, 168, 84, 42]"
557,"[188, 376]",624,"[376, 188, 94, 47]"
558,"[140, 280]",624,"[280, 140, 70, 35]"
559,"[168, 336]",712,"[336, 168, 84, 42]"
560,"[164, 328]",608,"[328, 164, 82, 41]"
561,"[140, 280]",672,"[280, 140, 70, 35]"
562,"[132, 264]",640,"[264, 132, 66, 33]"
563,"[136, 272]",600,"[272, 136, 68, 34]"
564,"[140, 280]",672,"[280, 140, 70, 35]"
565,"[140, 280]",608,"[280, 140, 70, 35]"
566,"[140, 280]",672,"[280, 140, 70, 35]"
567,"[140, 280]",592,"[280, 140, 70, 35]"
568,"[140, 280]",640,"[280, 140, 70, 35]"
569,"[140, 280]",640,"[280, 140, 70, 35]"
570,"[148, 296]",640,"[296, 148, 74, 37]"
571,"[148, 296]",720,"[296, 148, 74, 37]"
572,"[132, 264]",640,"[264, 132, 66, 33]"
573,"[132, 264]",624,"[264, 132, 66, 33]"
574,"[136, 272]",632,"[272, 136, 68, 34]"
575,"[132, 264]",624,"[264, 132, 66, 33]"
576,"[132, 264]",624,"[264, 132, 66, 33]"
577,"[132, 264]",640,"[264, 132, 66, 33]"
578,"[136, 272]",648,"[272, 136, 68, 34]"
579,"[144, 288]",696,"[288, 144, 72, 36]"
580,"[176, 352]",808,"[352, 176, 88, 44]"
