trial_id,neurons_encoder,latent_dim,neurons_decoder
363,[168],192,"[168, 84, 42]"
364,[172],388,"[172, 86, 43]"
365,[168],192,"[168, 84, 42]"
366,[212],508,"[212, 106, 53]"
367,[176],200,"[176, 88, 44]"
368,[180],428,"[180, 90, 45]"
369,[212],508,"[212, 106, 53]"
370,[168],320,"[168, 84, 42]"
371,[212],508,"[212, 106, 53]"
372,"[216, 432, 864]",888,"[864, 432, 216]"
373,[220],532,"[220, 110, 55]"
374,[72],143,"[72, 36, 18]"
375,[236],292,"[236, 118, 59]"
376,[232],320,"[232, 116, 58]"
377,[224],328,"[224, 112, 56]"
378,[216],512,"[216, 108, 54]"
379,[200],464,"[200, 100, 50]"
380,[224],328,"[224, 112, 56]"
381,[212],492,"[212, 106, 53]"
382,[220],532,"[220, 110, 55]"
383,[244],492,"[244, 122, 61]"
384,[236],308,"[236, 118, 59]"
385,[240],328,"[240, 120, 60]"
386,[228],540,"[228, 114, 57]"
387,[236],548,"[236, 118, 59]"
388,[236],308,"[236, 118, 59]"
389,[240],312,"[240, 120, 60]"
390,[256],344,"[256, 128, 64]"
391,[252],340,"[252, 126, 63]"
392,[248],320,"[248, 124, 62]"
393,[248],320,"[248, 124, 62]"
394,[232],496,"[232, 116, 58]"
395,[228],540,"[228, 114, 57]"
396,[248],320,"[248, 124, 62]"
397,[244],492,"[244, 122, 61]"
398,[232],496,"[232, 116, 58]"
399,[244],332,"[244, 122, 61]"
400,[248],496,"[248, 124, 62]"
401,[256],488,"[256, 128, 64]"
402,[236],548,"[236, 118, 59]"
403,[244],332,"[244, 122, 61]"
404,[244],332,"[244, 122, 61]"
405,[256],328,"[256, 128, 64]"
406,[244],332,"[244, 122, 61]"
407,[244],476,"[244, 122, 61]"
408,[244],476,"[244, 122, 61]"
409,[252],356,"[252, 126, 63]"
410,[240],360,"[240, 120, 60]"
411,[240],344,"[240, 120, 60]"
412,[240],472,"[240, 120, 60]"
413,[248],336,"[248, 124, 62]"
414,[244],476,"[244, 122, 61]"
415,[240],344,"[240, 120, 60]"
416,[248],480,"[248, 124, 62]"
417,[244],476,"[244, 122, 61]"
418,[244],476,"[244, 122, 61]"
419,[228],476,"[228, 114, 57]"
420,[252],468,"[252, 126, 63]"
421,[228],476,"[228, 114, 57]"
422,[228],460,"[228, 114, 57]"
423,[232],560,"[232, 116, 58]"
424,[236],468,"[236, 118, 59]"
425,[232],336,"[232, 116, 58]"
426,[236],548,"[236, 118, 59]"
427,[232],560,"[232, 116, 58]"
428,[236],452,"[236, 118, 59]"
429,[224],488,"[224, 112, 56]"
430,[236],468,"[236, 118, 59]"
431,[224],488,"[224, 112, 56]"
432,[236],468,"[236, 118, 59]"
433,[224],488,"[224, 112, 56]"
434,[224],488,"[224, 112, 56]"
435,[220],468,"[220, 110, 55]"
436,[232],464,"[232, 116, 58]"
437,[224],488,"[224, 112, 56]"
438,[220],452,"[220, 110, 55]"
439,[224],488,"[224, 112, 56]"
440,[228],444,"[228, 114, 57]"
441,[228],444,"[228, 114, 57]"
442,[232],464,"[232, 116, 58]"
443,[228],444,"[228, 114, 57]"
444,[232],464,"[232, 116, 58]"
445,[232],448,"[232, 116, 58]"
446,[216],512,"[216, 108, 54]"
447,[220],516,"[220, 110, 55]"
448,[220],516,"[220, 110, 55]"
449,[240],584,"[240, 120, 60]"
450,[236],500,"[236, 118, 59]"
451,[236],500,"[236, 118, 59]"
452,[236],500,"[236, 118, 59]"
453,[236],500,"[236, 118, 59]"
454,[236],500,"[236, 118, 59]"
455,[240],456,"[240, 120, 60]"
456,[240],456,"[240, 120, 60]"
457,[240],456,"[240, 120, 60]"
458,[228],460,"[228, 114, 57]"
459,[228],524,"[228, 114, 57]"
460,[228],492,"[228, 114, 57]"
461,[228],524,"[228, 114, 57]"
462,[248],464,"[248, 124, 62]"
463,[248],464,"[248, 124, 62]"
