Nb,Cr,V,W,Zr,PROP LT (K),PROP ST (K),PROP 500C CTE (1/K),PROP 1000C CTE (1/K),PROP 1500C CTE (1/K),EQ 1273K THCD (W/mK),EQ 1273K Density (g/cc),EQ 1273K MAX BCC,EQ 1273K SUM BCC,EQ 1523K THCD (W/mK),EQ 1523K Density (g/cc),EQ 1523K MAX BCC,EQ 1523K SUM BCC,EQ 1773K MAX BCC,EQ 1773K SUM BCC,EQ 2023K MAX BCC,EQ 2023K SUM BCC,EQ 2273K MAX BCC,EQ 2273K SUM BCC,EQ 2523K MAX BCC,EQ 2523K SUM BCC,EQ 2773K MAX BCC,EQ 2773K SUM BCC,EQ 3023K MAX BCC,EQ 3023K SUM BCC,EQ 2/3*ST THCD (W/mK),EQ 2/3*ST Density (g/cc),Pugh_Ratio_PRIOR,YS 1000C PRIOR,YS 1500C PRIOR,SCHEIL ST,SCHEIL LT,Kou Criteria,SCHEIL BCC_B2,SCHEIL BCC_B2#2,SCHEIL MAX BCC,1500 Min Creep CB [1/s]
0.75,0.05,0.05,0.0,0.15,2486.845564,2079.684473,7.91e-06,8.44e-06,9.05e-06,0.978834779,7.931065101,0.948772369,0.948772369,1.046068913,7.785519545,1.0,1.0,1.0,1.0,1.0,1.0,0.738454772,0.738454772,0.0,0.0,0.0,0.0,0.0,0.0,1.014882167,7.850096194,3.833333333,172.6181651,84.18848605,2485.885578,1542.503078,1424.900058,0.958240567,0.0,0.958240567,1.2e-13
0.0,0.05,0.0,0.05,0.9,1970.167264,1985.255472,7.58e-06,8.5e-06,1.07e-05,24.78870944,7.093745229,0.869405594,0.869405594,27.17769403,7.013806344,0.888273606,0.888273606,0.904345494,0.904345494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.40018111,10.97153791,2.616519174,26.4241657,8.548133756,1970.257258,1609.129758,453.6216449,0.873916706,0.0,0.873916706,2.94e-10
0.0,0.05,0.0,0.1,0.85,2044.385632,1803.712972,8.07e-06,8.62e-06,9.2e-06,24.28759805,9.075602258,0.399683808,0.399683808,22.60827379,8.985621489,0.400598016,0.400598016,0.406667108,0.406667108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.40776437,9.080909638,2.565217391,136.7502919,65.85218741,2044.475627,1607.977502,471.1129936,0.820519089,0.0,0.820519089,3.02e-10
0.0,0.05,0.0,0.15,0.8,2189.282042,1825.4883,8.18e-06,8.7e-06,9.24e-06,32.07893896,9.579000795,0.549402285,0.549402285,29.99309946,9.479674615,0.55032683,0.55032683,0.556840923,0.556840923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04384804,9.577631338,2.515669516,306.0442827,174.445888,2189.372039,1609.212664,498.9111173,0.115178832,0.60336091,0.60336091,3.06e-10
0.0,0.05,0.0,0.2,0.75,2283.716946,1841.873618,8.3e-06,8.79e-06,9.29e-06,42.79330559,9.95640614,0.64458029,0.699757167,36.6516938,9.883447324,0.700833755,0.700833755,0.70857768,0.70857768,0.248192753,0.248192753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99369241,9.952305916,2.467787115,517.6187024,325.4758422,2283.806944,1607.978194,505.2534227,0.134049893,0.528445556,0.528445556,3.06e-10
0.0,0.05,0.0,0.3,0.65,2402.512247,1865.722753,8.59e-06,8.99e-06,9.41e-06,33.11256633,8.750875374,0.549964955,0.549964955,30.85271382,8.656377463,0.551932666,0.551932666,0.561002398,0.561002398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25211475,8.755543483,2.376693767,1022.138572,718.5116424,2402.602243,1607.964743,553.4546658,0.122868065,0.381442632,0.381442632,3.02e-10
0.0,0.05,0.0,0.35,0.6,2502.884502,1874.864625,8.75e-06,9.11e-06,9.48e-06,40.26968299,9.223441635,0.699825731,0.699825731,37.71336993,9.121378317,0.70192075,0.70192075,0.711427055,0.711427055,0.138401792,0.138401792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18596434,9.220770729,2.333333333,1295.886753,942.9465998,2502.974498,1608.623873,540.6584979,0.182085418,0.333126008,0.333126008,2.98e-10
0.0,0.05,0.0,0.4,0.55,2601.827196,1882.754346,8.93e-06,9.25e-06,9.56e-06,51.40501999,9.592273347,0.783704181,0.850301144,43.93522864,9.499539048,0.853039449,0.853039449,0.864248535,0.864248535,0.635178444,0.635178444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40556501,9.584678212,2.291338583,1571.725806,1174.287433,2601.917195,1609.18407,547.1921474,0.2557102,0.291714852,0.291714852,2.94e-10
0.0,0.05,0.0,0.45,0.5,2696.720186,1889.661561,9.13e-06,9.4e-06,9.66e-06,41.72068266,8.424902349,0.700262667,0.700262667,38.89797529,8.326967724,0.703284841,0.703284841,0.715297371,0.715297371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86081474,8.428703415,2.250645995,1840.129332,1403.357122,2696.810186,1608.726436,538.8659677,0.340016055,0.248663828,0.340016055,2.89e-10
0.0,0.05,0.0,0.5,0.45,2789.760665,1895.778295,9.36e-06,9.56e-06,9.76e-06,48.7944613,8.864235739,0.842324984,0.850347962,45.18239899,8.762005923,0.853671591,0.853671591,0.866257736,0.866257736,0.585731127,0.585731127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39121309,8.861163753,2.211195929,2090.810157,1620.3138,2789.850664,1608.563789,532.8635126,0.421769614,0.20632389,0.421769614,2.84e-10
0.0,0.05,0.0,0.55,0.4,2882.201076,1901.246225,9.62e-06,9.75e-06,9.89e-06,50.06776143,8.096493646,0.850590342,0.850590342,46.71007147,7.996280551,0.854679755,0.854679755,0.86958436,0.86958436,0.524571195,0.524571195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18560825,8.099192232,2.172932331,2312.32315,1814.329197,2882.291073,1609.207323,543.7858019,0.494264738,0.16428001,0.494264738,2.79e-10
0.0,0.05,0.0,0.6,0.35,2974.680032,1906.17289,9.92e-06,9.97e-06,1e-05,17.38991468,7.957262685,0.490618967,0.490618967,19.18178828,7.871875783,0.511412995,0.511412995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89933545,7.987331594,2.135802469,2491.601849,1973.2069,2974.770027,1607.941277,546.0081647,0.59440415,0.122664246,0.59440415,2.74e-10
0.0,0.05,0.0,0.65,0.3,3067.438295,2385.467637,9.31e-06,9.37e-06,9.43e-06,15.39506595,8.839995466,0.41172538,0.41172538,16.94731069,8.754093285,0.426662524,0.426662524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1848426,8.869571358,2.099756691,2613.356535,2082.893908,3067.52829,1608.795165,541.3457231,0.655723841,0.080489203,0.655723841,2.79e-20
0.0,0.05,0.0,0.7,0.25,3160.458217,2381.198681,8.34e-06,8.43e-06,8.54e-06,13.18198382,9.823075762,0.333330587,0.333330587,14.47987743,9.736933149,0.343610758,0.343610758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22790376,9.852783083,2.064748201,2659.217863,2126.807582,3160.548216,1609.197591,552.9089657,0.72578993,0.04352201,0.72578993,2.76e-20
0.0,0.05,0.0,0.75,0.2,3253.552987,2375.790496,7.45e-06,7.58e-06,7.75e-06,10.7141104,10.92305293,0.255429848,0.255429848,11.73552316,10.83716194,0.261869045,0.261869045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00035255,10.9540175,2.030732861,2606.404905,2084.833732,3253.642982,1609.037357,1848.815729,0.806177687,0.0,0.806177687,2.74e-20
0.0,0.05,0.0,0.8,0.15,3346.423229,2368.682105,6.65e-06,6.82e-06,7.03e-06,7.942833743,12.16151031,0.177944161,0.177944161,8.657926148,12.07673409,0.181127966,0.181127966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50067573,12.21222633,1.997668998,2425.429613,1931.697083,3346.513224,1607.919474,2395.753948,0.859938068,0.0,0.859938068,2.76e-20
0.0,0.05,0.0,0.85,0.1,3438.692413,2358.899924,5.93e-06,6.13e-06,6.4e-06,4.805982604,13.56612309,0.100795327,0.100795327,5.176134591,13.48383666,0.101161686,0.101161686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.568628947,13.61637715,1.965517241,2075.564044,1633.999149,3438.782412,1609.144912,3504.549703,0.876499057,0.0,0.876499057,2.85e-20
0.0,0.05,0.0,0.9,0.05,3529.928363,2344.773801,5.3e-06,5.52e-06,5.87e-06,1.223573511,15.17264519,0.023918966,0.023918966,1.199406402,15.09494137,0.021806066,0.021806066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196008965,15.22223631,1.934240363,1493.836928,1143.981089,3530.018359,1607.978359,4656.115101,0.930242645,0.0,0.930242645,3.19e-20
0.0,0.1,0.0,0.05,0.85,1855.687664,1692.537298,8.07e-06,8.62e-06,1.4e-05,13.55676623,15.63711664,0.099417186,0.099417186,11.6430869,15.54950511,0.096714796,0.096714796,0.089463632,0.089463632,0.077261916,0.077261916,0.150460668,0.150460668,0.081660892,0.081660892,0.0,0.0,0.0,0.0,12.30967861,15.57513728,2.507575758,126.9461334,58.12578279,1855.777663,1608.725788,71.52597723,0.790029233,0.0,0.790029233,2.84e-10
0.0,0.1,0.0,0.1,0.8,2064.87633,1728.248875,8.18e-06,8.7e-06,1.27e-05,31.66586028,15.50434248,0.249370462,0.249370462,26.90538681,15.45106097,0.246350916,0.246350916,0.239272187,0.239272187,0.230712037,0.230712037,0.308917168,0.308917168,0.176956542,0.176956542,0.0,0.0,0.0,0.0,28.92040571,15.46895389,2.459962756,317.2709702,177.6344627,2064.966327,1608.328827,81.84338756,0.731224527,0.0,0.731224527,2.78e-10
0.15,0.45,0.05,0.3,0.05,2582.260866,1871.060305,7.42e-06,7.98e-06,9.42e-06,41.84185684,11.8089659,0.430840279,0.742477521,37.45499853,11.68708411,0.436634323,0.749949658,0.430273758,0.845566855,0.560224133,0.560224133,0.333347934,0.333347934,0.078920478,0.078920478,0.0,0.0,0.0,0.0,42.1484862,11.8179462,1.879056047,2118.296351,1563.010972,2580.665064,1766.645064,136.7663624,0.773126537,0.0,0.773126537,7.4e-16
0.15,0.45,0.1,0.05,0.25,1826.845647,1599.256353,9.37e-06,9.52e-06,1.54e-05,1.340599479,9.581121877,0.168208424,0.168208424,0.459508421,9.492823078,0.159356765,0.161934347,0.050279073,0.050279073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147350966,9.615909018,2.053301512,1767.198707,1232.747524,1825.889695,1539.040945,270.5804572,0.305175806,0.0,0.305175806,5.24e-15
0.15,0.45,0.15,0.05,0.2,1854.760983,1711.969908,9.51e-06,9.66e-06,1.11e-05,3.870494024,9.6228819,0.112946591,0.112946591,1.160270221,9.636155015,0.086673695,0.086673695,0.061208644,0.061208644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.578705373,9.600491557,2.070512821,1706.102802,1180.081545,1820.528442,1541.795317,298.764152,0.459147427,0.0,0.459147427,7.07e-15
0.15,0.45,0.15,0.2,0.05,2384.354532,1857.263198,8.13e-06,8.71e-06,1.01e-05,31.18163341,10.47242487,0.347538314,0.668407003,28.33624486,10.31533084,0.40113861,0.696527492,0.805453261,0.805453261,0.578874285,0.578874285,0.137283158,0.137283158,0.0,0.0,0.0,0.0,0.0,0.0,31.36703945,10.48719134,1.970814132,1708.350662,1208.803743,2375.850195,1612.98957,464.1649796,0.829160001,0.0,0.829160001,4.23e-14
0.15,0.45,0.2,0.05,0.15,1924.080736,1824.511867,9.59e-06,9.76e-06,1.01e-05,6.972403734,9.356535244,0.169521107,0.169521107,6.393632546,9.261985131,0.183709796,0.183709796,0.208450094,0.208450094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.973099892,9.373611142,2.087974173,1576.675413,1075.302398,1872.343963,1542.610838,310.7154869,0.632014332,0.0,0.632014332,5.59e-14
0.15,0.45,0.2,0.15,0.05,2270.506064,1850.306474,8.52e-06,9.09e-06,1.04e-05,26.32403993,9.826552225,0.368918141,0.611869929,24.16908488,9.639631233,0.510754438,0.656125306,0.767733709,0.767733709,0.553308138,0.553308138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.43343226,9.846856818,2.019607843,1492.502178,1028.198956,2253.038788,1592.094413,359.8079818,0.852892401,0.0,0.852892401,7.18e-14
0.15,0.45,0.25,0.05,0.1,2000.116823,1840.452688,9.46e-06,9.81e-06,1.05e-05,12.56692783,8.932592541,0.325512313,0.325512313,12.33686623,8.80036078,0.357294323,0.357294323,0.417467286,0.417467286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49224105,8.952804782,2.105691057,1364.008782,909.2935202,1942.564225,1545.225475,327.885395,0.776707139,0.0,0.776707139,1.49e-13
0.15,0.45,0.25,0.1,0.05,2161.101641,1859.109006,8.92e-06,9.48e-06,1.07e-05,21.87003296,9.17602195,0.426344826,0.550464491,21.13713899,8.972516237,0.610917597,0.610917597,0.72434498,0.72434498,0.487821641,0.487821641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92285076,9.19588694,2.070512821,1272.212295,848.6659504,2123.023438,1571.577188,297.4080385,0.874373491,0.0,0.874373491,1.55e-13
0.15,0.45,0.3,0.05,0.05,2079.895248,1876.42569,9.29e-06,9.84e-06,1.1e-05,18.62233635,8.505046068,0.496807256,0.496807256,18.86521021,8.319932333,0.555147281,0.555147281,0.652921104,0.652921104,0.351623204,0.351623204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54859594,8.51892647,2.123669124,1050.065486,673.2764197,2019.235384,1555.789134,282.4536191,0.894635426,0.0,0.894635426,3.18e-13
0.15,0.5,0.05,0.05,0.25,1857.320251,1625.160332,9.37e-06,9.51e-06,1.43e-05,1.926120459,9.615491703,0.161853911,0.161853911,0.640957614,9.529458153,0.161413379,0.161413379,0.062155625,0.062155625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.602358442,9.648387524,1.965517241,1871.608863,1316.33892,1856.736416,1541.345791,289.8954469,0.209742538,0.0,0.209742538,4.55e-15
0.3,0.1,0.25,0.3,0.05,2714.006719,1748.764708,7.65e-06,8.13e-06,9.08e-06,22.91362193,11.28756666,0.839935036,0.839935036,13.72455783,11.05952768,0.895374775,0.895374775,0.988237159,0.988237159,0.945051488,0.945051488,0.788969348,0.788969348,0.417789493,0.417789493,0.0,0.0,0.0,0.0,26.36808353,11.32029091,2.687814703,1261.347551,885.00327,2710.711563,1531.946563,1104.825994,0.948180461,0.0,0.948180461,5.42e-15
0.3,0.1,0.3,0.05,0.25,2099.145752,1588.764674,8.62e-06,9.05e-06,1.67e-05,2.508990608,8.122690453,0.48419363,0.680503892,2.339107368,7.754916372,0.602044273,0.812940766,0.52944245,0.52944245,0.132009446,0.132009446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07443709,8.376276152,3.022371365,852.3090758,538.5916117,2088.49268,1518.504555,21.09926065,0.841176215,0.0,0.841176215,1.63e-13
0.3,0.1,0.3,0.1,0.2,2244.926947,1578.467937,8.51e-06,8.89e-06,1.48e-05,3.891352804,8.794510698,0.574341115,0.696767998,3.278524996,8.392499982,0.678816503,0.821987336,0.657394673,0.657394673,0.362085678,0.362085678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822331346,9.114704578,2.956140351,1040.134117,684.8151629,2237.320393,1519.619143,26.50418378,0.854210017,0.0,0.854210017,6.47e-14
0.3,0.1,0.3,0.15,0.15,2375.627491,1572.668059,8.46e-06,8.84e-06,1.3e-05,4.320884985,9.651758564,0.661607541,0.682982329,3.898246613,9.128224116,0.757606277,0.816203342,0.775052318,0.775052318,0.561234967,0.561234967,0.185008233,0.185008233,0.0,0.0,0.0,0.0,0.0,0.0,6.147699559,9.962810225,2.892473118,1171.448622,791.9239752,2369.435203,1520.861453,52.90053229,0.877755001,0.0,0.877755001,3.26e-14
0.3,0.1,0.3,0.2,0.1,2500.028697,1620.772914,8.24e-06,8.67e-06,1.12e-05,8.774675051,10.20756085,0.741789547,0.741789547,5.438451892,9.868478506,0.824345922,0.824345922,0.889405419,0.889405419,0.750797362,0.750797362,0.428498758,0.428498758,0.0,0.0,0.0,0.0,0.0,0.0,12.90220115,10.35072125,2.831223629,1221.636589,837.8749288,2494.684827,1523.664827,359.554468,0.91088235,0.0,0.91088235,1.93e-14
0.3,0.1,0.3,0.25,0.05,2622.023298,1817.624787,7.91e-06,8.39e-06,9.25e-06,17.98041637,10.64722837,0.815727224,0.815727224,10.62006212,10.36235586,0.8905851,0.8905851,1.0,1.0,0.944638983,0.944638983,0.716192464,0.716192464,0.229550058,0.229550058,0.0,0.0,0.0,0.0,20.12964397,10.67781692,2.772256729,1161.467754,798.1734432,2617.266226,1529.724351,1098.537361,0.953463585,0.0,0.953463585,1.26e-14
0.3,0.1,0.35,0.05,0.2,2113.991711,1585.348597,8.77e-06,9.19e-06,1.54e-05,2.533057559,8.200427583,0.547760634,0.657578872,2.474781812,7.77152579,0.704400998,0.810802118,0.645872401,0.645872401,0.194899919,0.194899919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.969967799,8.508207671,3.056497175,854.2405168,537.6424303,2099.83322,1518.781345,21.13034273,0.867892768,0.0,0.867892768,2.18e-13
0.3,0.1,0.35,0.1,0.15,2261.077429,1576.151715,8.66e-06,9.03e-06,1.33e-05,3.878926773,8.891501256,0.62878256,0.675291177,3.394258708,8.420979095,0.765915441,0.822101512,0.780041876,0.780041876,0.470790082,0.470790082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7158257,9.266818431,2.988925803,1003.964678,655.0927578,2251.032758,1519.554633,46.36933913,0.89072636,0.0,0.89072636,9.44e-14
0.3,0.1,0.35,0.15,0.1,2395.776677,1580.671905,8.45e-06,8.88e-06,1.13e-05,6.343686918,9.552954667,0.709038073,0.709038073,4.373096271,9.11776829,0.827110708,0.827110708,0.903444946,0.903444946,0.709915967,0.709915967,0.262446363,0.262446363,0.0,0.0,0.0,0.0,0.0,0.0,10.94686274,9.694397858,2.923995657,1077.025929,717.3404584,2387.684298,1521.855548,415.2836891,0.921073384,0.0,0.921073384,4.97e-14
0.3,0.1,0.35,0.2,0.05,2525.324027,1884.113217,8.18e-06,8.69e-06,9.6e-06,14.67632928,9.990969896,0.797604196,0.797604196,8.882164725,9.652814502,0.894571423,0.894571423,1.0,1.0,0.939229739,0.939229739,0.602359867,0.602359867,0.005643981,0.005643981,0.0,0.0,0.0,0.0,15.19703494,10.00324725,2.861554846,1043.726169,699.1495171,2518.409955,1527.86808,1097.187256,0.95791266,0.0,0.95791266,2.7e-14
0.3,0.1,0.4,0.05,0.15,2136.543047,1592.611703,8.94e-06,9.35e-06,1.37e-05,2.577242884,8.279483407,0.614216334,0.637026548,2.641538926,7.782133328,0.808577924,0.81222232,0.780965644,0.780965644,0.311741921,0.311741921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.893544064,8.63291216,3.091324201,818.1949371,509.5193979,2118.397772,1519.505272,49.6554439,0.899968349,0.0,0.899968349,2.63e-13
0.3,0.1,0.4,0.1,0.1,2285.002803,1628.282534,8.72e-06,9.17e-06,1.14e-05,5.123603848,8.883427698,0.685392901,0.685392901,4.166135187,8.406379453,0.839088643,0.839088643,0.917489586,0.917489586,0.641939535,0.641939535,0.029278698,0.029278698,0.0,0.0,0.0,0.0,0.0,0.0,7.827593057,9.043092228,3.022371365,914.7199772,586.8575992,2272.119248,1521.226748,479.8566603,0.928215767,0.0,0.928215767,1.23e-13
0.3,0.1,0.4,0.15,0.05,2423.751647,1908.071655,8.46e-06,9e-06,9.96e-06,12.41314129,9.310186311,0.788954037,0.788954037,8.143562258,8.92363132,0.915854521,0.915854521,1.0,1.0,0.925260152,0.925260152,0.423143281,0.423143281,0.0,0.0,0.0,0.0,0.0,0.0,12.43611323,9.311052112,2.956140351,909.8764697,590.3278821,2413.442355,1526.549855,1110.061875,0.961347824,0.0,0.961347824,5.77e-14
0.3,0.1,0.45,0.05,0.1,2167.483614,1684.137986,9.02e-06,9.5e-06,1.16e-05,4.346065849,8.182011162,0.674721344,0.674721344,4.04488918,7.701261067,0.851616743,0.851616743,0.93000405,0.93000405,0.516503375,0.516503375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628448033,8.337237308,3.126874279,736.9374107,449.9828621,2145.025098,1519.897598,544.7696795,0.936486389,0.0,0.936486389,2.93e-13
0.3,0.1,0.45,0.1,0.05,2317.464563,1913.9503,8.73e-06,9.32e-06,1.03e-05,10.56835656,8.608088832,0.787509694,0.787509694,7.654293415,8.188298688,0.943317285,0.943317285,1.0,1.0,0.896014127,0.896014127,0.147168722,0.147168722,0.0,0.0,0.0,0.0,0.0,0.0,10.51502164,8.604951217,3.056497175,761.9843521,474.5899516,2301.365387,1525.174137,1119.303356,0.964711262,0.0,0.964711262,1.24e-13
0.3,0.1,0.5,0.05,0.05,2207.451845,1909.348839,9.01e-06,9.64e-06,1.07e-05,9.095214904,7.882589025,0.795917466,0.795917466,7.35526956,7.455023196,0.974240909,0.974240909,1.0,1.0,0.836206,0.836206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.096457452,7.88270464,3.163170163,602.6951904,355.5915498,2180.547404,1523.196779,1147.660325,0.969065849,0.0,0.969065849,2.65e-13
0.3,0.15,0.05,0.05,0.45,2101.140366,1598.812971,8.11e-06,8.57e-06,1.87e-05,2.015925744,7.999570991,0.481866622,0.7459018,1.710048341,7.808928454,0.571751775,0.805366638,0.23981992,0.23981992,0.068993647,0.068993647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939747284,8.091507288,2.734151329,678.0704924,422.1730835,2099.801701,1545.227951,55.12348702,0.81733724,0.0,0.81733724,1.79e-14
0.3,0.15,0.05,0.1,0.4,2246.855888,1601.185186,8.04e-06,8.48e-06,1.78e-05,2.982071943,8.703315769,0.371871576,0.719421682,2.13194165,8.535042478,0.423723372,0.766909292,0.322623413,0.322623413,0.195071116,0.195071116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.661755947,8.789420437,2.678714859,924.8853595,610.1709696,2245.847124,1545.082124,56.71344528,0.731935332,0.078115228,0.731935332,4.15e-15
0.3,0.15,0.05,0.15,0.35,2363.060861,1607.996323,7.99e-06,8.39e-06,1.69e-05,3.966545156,9.458331016,0.405719781,0.689617544,2.680087013,9.289798505,0.41499459,0.729225417,0.403093005,0.403093005,0.299557062,0.299557062,0.107436406,0.107436406,0.0,0.0,0.0,0.0,0.0,0.0,6.280102889,9.547953204,2.625246548,1166.8326,802.1059454,2362.192518,1545.120643,58.96933287,0.803421516,0.0,0.803421516,1.76e-15
0.3,0.15,0.05,0.2,0.3,2466.412006,1616.545294,7.96e-06,8.31e-06,1.6e-05,4.867767861,10.27770602,0.4520218,0.656560827,3.185448989,10.10056684,0.470212237,0.691808166,0.480393984,0.480393984,0.394639691,0.394639691,0.231082404,0.231082404,0.0,0.0,0.0,0.0,0.0,0.0,7.624846758,10.37874676,2.573643411,1389.617743,984.2573412,2465.624613,1545.508988,60.83817666,0.797730747,0.0,0.797730747,9.53e-16
0.05,0.25,0.15,0.3,0.25,2468.685076,1883.662302,9.09e-06,9.26e-06,9.59e-06,11.10996116,13.24604278,0.252351294,0.252351294,9.349242396,13.14676745,0.257045008,0.257045008,0.269151654,0.269151654,0.257306943,0.257306943,0.16099267,0.16099267,0.0,0.0,0.0,0.0,0.0,0.0,11.18331516,13.25274131,2.129720854,2583.530345,1962.325813,2467.644083,1527.751583,353.0214612,0.378181738,0.0,0.378181738,6.22e-16
0.05,0.25,0.15,0.35,0.2,2589.12883,1946.186465,8.5e-06,8.75e-06,9.32e-06,21.28180327,13.33048469,0.401013832,0.401013832,19.11091383,13.27151957,0.40432745,0.40432745,0.414707783,0.414707783,0.379365357,0.379365357,0.272502766,0.272502766,0.068962134,0.068962134,0.0,0.0,0.0,0.0,21.16198069,13.32451388,2.093851133,2678.295771,2050.064873,2588.286233,1532.915608,557.7453948,0.484598741,0.0,0.484598741,2.03e-16
0.05,0.25,0.15,0.4,0.15,2705.684511,1980.695687,7.89e-06,8.22e-06,9.02e-06,31.51232299,13.41583254,0.549895251,0.549895251,28.47784864,13.40098475,0.552850737,0.552850737,0.563312759,0.563312759,0.525355265,0.525355265,0.393801546,0.393801546,0.20012402,0.20012402,0.0,0.0,0.0,0.0,31.0459839,13.41469932,2.059011164,2659.884175,2042.084483,2704.985332,1539.774082,672.3294619,0.612801454,0.0,0.612801454,8.98e-17
0.05,0.25,0.2,0.05,0.45,1818.821579,1570.794869,9.12e-06,9.42e-06,2.38e-05,1.843048464,8.764184227,0.274878295,0.280364653,2.652097266,8.640266971,0.294489251,0.294489251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558978645,8.821557803,2.347631814,1298.050478,873.2714902,1818.296206,1519.849956,25.47502461,0.330891848,0.0,0.330891848,3.48e-14
0.05,0.25,0.2,0.1,0.4,1932.439132,1576.118329,9.27e-06,9.51e-06,2.12e-05,1.87791563,9.803304435,0.171061318,0.225022572,1.465275271,9.69514804,0.190240013,0.241401484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.768132504,9.873472889,2.305189094,1629.919858,1141.276359,1931.192183,1520.586558,30.60668179,0.253767812,0.0,0.253767812,9.22e-15
0.05,0.25,0.2,0.15,0.35,2072.306473,1585.332255,9.45e-06,9.61e-06,1.76e-05,1.692487084,10.96925534,0.084604382,0.164132306,1.268350007,10.84715571,0.093928542,0.179059668,0.070774099,0.070774099,0.034855836,0.034855836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47245384,11.05703703,2.264069264,1933.585486,1393.60294,2068.605721,1521.553846,36.3141847,0.254390621,0.0,0.254390621,2.777067538
0.05,0.25,0.2,0.2,0.3,2219.422361,1647.423514,9.62e-06,9.7e-06,1.29e-05,1.60992924,12.21494631,0.113201527,0.113201527,1.224298162,12.05669424,0.129878461,0.129878461,0.167999454,0.167999454,0.146307283,0.146307283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166174467,12.30727166,2.224211424,2192.088953,1613.454603,2216.808468,1522.852218,147.7089444,0.306130588,0.0,0.306130588,6.52e-15
0.05,0.25,0.2,0.25,0.25,2355.944042,1824.821675,9.21e-06,9.41e-06,9.81e-06,9.588003898,12.41019654,0.253719077,0.253719077,7.764238221,12.31032188,0.261389346,0.261389346,0.281382989,0.281382989,0.260154474,0.260154474,0.072033216,0.072033216,0.0,0.0,0.0,0.0,0.0,0.0,9.858002531,12.43118946,2.185558354,2386.775202,1783.027089,2353.982931,1524.504806,343.399694,0.392225624,0.0,0.392225624,3.58e-15
0.05,0.25,0.2,0.3,0.2,2485.57303,1898.745714,8.72e-06,9e-06,9.64e-06,18.71347077,12.55594755,0.401804716,0.401804716,16.4953267,12.49547472,0.407596918,0.407596918,0.424018508,0.424018508,0.379845108,0.379845108,0.194424974,0.194424974,0.0,0.0,0.0,0.0,0.0,0.0,18.74876473,12.55759681,2.148056245,2495.917079,1882.353848,2484.042597,1527.480722,516.7949509,0.503522006,0.0,0.503522006,1.02e-15
