number,values_0,values_1,values_2,values_3,values_4,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_r2_feature_3,user_attrs_r2_feature_4,user_attrs_r2_feature_5,user_attrs_relative_deterioration,state
587,-4.327534112114403,-0.318558354671872,-0.008996226369800464,-24.491013489222176,-0.03823439781925342,2025-01-09 17:19:06.970509,2025-01-09 17:19:11.545805,0 days 00:00:04.575296,0.03754959240036446,40,0.1,256,100,8.033143297357664e-05,536,0.0068891420363415765,5,2,sgd,"{'neurons_per_layer_encoder': [256, 512], 'neurons_per_layer_decoder': [512, 256, 128, 64, 32]}",256,"[512, 256, 128, 64, 32]","[256, 512]",[-4.327534112114403],[-0.318558354671872],[-0.008996226369800464],[-24.491013489222176],[-0.03823439781925342],0.6601035895587368,COMPLETE
588,0.22809889698260977,0.00940202642324961,0.05321780017300326,-8.978778217310259,-0.13750513856151625,2025-01-09 17:19:06.980634,2025-01-09 17:19:12.769966,0 days 00:00:05.789332,0.034316137716456904,128,0.1,244,100,2.3280030630598587e-05,800,0.0057786376339568945,1,2,sgd,"{'neurons_per_layer_encoder': [244, 488], 'neurons_per_layer_decoder': [488]}",244,[488],"[244, 488]",[0.22809889698260977],[0.00940202642324961],[0.05321780017300326],[-8.978778217310259],[-0.13750513856151625],0.33829334639405056,COMPLETE
589,-1.735256262386177,-0.4129648130809016,-0.01010781346081302,-25.070044705384092,-0.7833062764310108,2025-01-09 17:19:07.190889,2025-01-09 17:19:11.792582,0 days 00:00:04.601693,0.032186506849665876,40,0.2,256,100,0.00010645178075350022,536,0.008170128083749137,5,2,sgd,"{'neurons_per_layer_encoder': [256, 512], 'neurons_per_layer_decoder': [512, 256, 128, 64, 32]}",256,"[512, 256, 128, 64, 32]","[256, 512]",[-1.735256262386177],[-0.4129648130809016],[-0.01010781346081302],[-25.070044705384092],[-0.7833062764310108],0.7461010615900656,COMPLETE
590,-2.0865330862170848,-0.09962399449642634,-0.13229371231203202,-7.832465260147101,-0.028017542256854266,2025-01-09 17:19:08.780380,2025-01-09 17:19:15.484584,0 days 00:00:06.704204,0.03565053791577442,48,0.1,248,100,9.531448558831588e-05,520,0.006722662055488824,5,2,sgd,"{'neurons_per_layer_encoder': [248, 496], 'neurons_per_layer_decoder': [496, 248, 124, 62, 31]}",248,"[496, 248, 124, 62, 31]","[248, 496]",[-2.0865330862170848],[-0.09962399449642634],[-0.13229371231203202],[-7.832465260147101],[-0.028017542256854266],0.7532149629757525,COMPLETE
591,-0.011235971044221582,-0.07155406721296909,-0.5583936381597423,-14.919482425319075,-0.0006603930694868421,2025-01-09 17:19:11.552282,2025-01-09 17:19:18.081809,0 days 00:00:06.529527,0.02680948305737615,128,0.1,244,100,0.00010548705109704724,816,0.00016148712560537648,1,2,sgd,"{'neurons_per_layer_encoder': [244, 488], 'neurons_per_layer_decoder': [488]}",244,[488],"[244, 488]",[-0.011235971044221582],[-0.07155406721296909],[-0.5583936381597423],[-14.919482425319075],[-0.0006603930694868421],0.7142464719472243,COMPLETE
592,-1.047574008132338,0.10956050293252706,0.02900677164130816,-5.319602638374988,-0.1039024038550842,2025-01-09 17:19:11.799723,2025-01-09 17:19:30.969479,0 days 00:00:19.169756,0.027265340980909686,104,0.1,248,100,0.00010035357851370982,2168,0.006995149998623413,1,4,adadelta,"{'neurons_per_layer_encoder': [248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984]}",248,[1984],"[248, 496, 992, 1984]",[-1.047574008132338],[0.10956050293252706],[0.02900677164130816],[-5.319602638374988],[-0.1039024038550842],0.9173463368749418,COMPLETE
593,0.4990419204791393,0.08222005785205277,-0.2645401218937573,-0.5254388511294132,0.37927384108522166,2025-01-09 17:19:12.776929,2025-01-09 17:19:44.666510,0 days 00:00:31.889581,0.018085957334210978,32,0.2,248,100,0.00010734393865615463,2008,0.006885669333738952,1,4,adadelta,"{'neurons_per_layer_encoder': [248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984]}",248,[1984],"[248, 496, 992, 1984]",[0.4990419204791393],[0.08222005785205277],[-0.2645401218937573],[-0.5254388511294132],[0.37927384108522166],0.9359786344487134,COMPLETE
594,-2.0084158898664746,-0.08684518182027534,-0.00636644911804618,-26.119702791358566,0.05896393956929691,2025-01-09 17:19:13.313325,2025-01-09 17:19:19.056753,0 days 00:00:05.743428,0.017736176587379394,48,0.1,240,100,0.00010173256392581123,552,0.00967270189493321,1,1,adadelta,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[-2.0084158898664746],[-0.08684518182027534],[-0.00636644911804618],[-26.119702791358566],[0.05896393956929691],0.4823646568749894,COMPLETE
595,-0.20878885732662233,0.4271173239213013,-0.3589136293149915,-0.23524641199893237,0.39089946054770774,2025-01-09 17:19:15.491326,2025-01-09 17:19:49.266360,0 days 00:00:33.775034,0.02704511095520852,32,0.2,240,100,8.390487901327233e-05,2232,0.009958894761220955,1,4,adadelta,"{'neurons_per_layer_encoder': [240, 480, 960, 1920], 'neurons_per_layer_decoder': [1920]}",240,[1920],"[240, 480, 960, 1920]",[-0.20878885732662233],[0.4271173239213013],[-0.3589136293149915],[-0.23524641199893237],[0.39089946054770774],0.9199312941402359,COMPLETE
596,0.4674241925753685,-0.23318837408922932,-0.22208428431383953,0.018740422609599294,-0.11766615272844638,2025-01-09 17:19:18.090228,2025-01-09 17:19:47.911426,0 days 00:00:29.821198,0.01976056435096844,48,0.2,240,100,9.896477949679565e-05,2248,0.00761908606116594,1,4,adadelta,"{'neurons_per_layer_encoder': [240, 480, 960, 1920], 'neurons_per_layer_decoder': [1920]}",240,[1920],"[240, 480, 960, 1920]",[0.4674241925753685],[-0.23318837408922932],[-0.22208428431383953],[0.018740422609599294],[-0.11766615272844638],0.9216101686626608,COMPLETE
597,0.5176487257163754,0.18517045085704142,-0.12093819981076082,-0.14306608216170646,0.1364371379110293,2025-01-09 17:19:19.066700,2025-01-09 17:19:34.882998,0 days 00:00:15.816298,0.02001015258023098,40,0.2,240,100,7.815198825292264e-05,424,0.00662362883720618,1,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[0.5176487257163754],[0.18517045085704142],[-0.12093819981076082],[-0.14306608216170646],[0.1364371379110293],-0.9483471310673324,COMPLETE
598,-0.17313283241345712,0.06086484508922896,-0.20809773017183053,0.10002024259611231,0.09817160065686548,2025-01-09 17:19:30.988450,2025-01-09 17:19:47.940594,0 days 00:00:16.952144,0.01957257873235703,112,0.2,240,100,8.345592360102877e-05,440,0.005139533280805539,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[-0.17313283241345712],[0.06086484508922896],[-0.20809773017183053],[0.10002024259611231],[0.09817160065686548],-0.48291093365319343,COMPLETE
599,-6.920565803470373,0.01348024238292278,-0.17759485798594032,-14.342872361311656,0.1320356548826408,2025-01-09 17:19:34.894643,2025-01-09 17:19:45.479375,0 days 00:00:10.584732,0.025111245330045048,32,0.2,236,100,1.9346235544700888e-05,484,1.8872596323295073e-05,1,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[-6.920565803470373],[0.01348024238292278],[-0.17759485798594032],[-14.342872361311656],[0.1320356548826408],0.025141841944428128,COMPLETE
600,-8.152235343201859,-1.4794275569036928,-0.5323333494494613,-15.052882077924156,-2.0255217759137665,2025-01-09 17:19:44.684404,2025-01-09 17:20:45.488490,0 days 00:01:00.804086,0.02093946105696182,32,0.2,236,100,1.7739637776133427e-05,3800,0.0042042814948018295,1,5,adam,"{'neurons_per_layer_encoder': [236, 472, 944, 1888, 3776], 'neurons_per_layer_decoder': [3776]}",236,[3776],"[236, 472, 944, 1888, 3776]",[-8.152235343201859],[-1.4794275569036928],[-0.5323333494494613],[-15.052882077924156],[-2.0255217759137665],0.11269775640342965,COMPLETE
601,0.22176657724204163,0.1379285891298565,-0.04439357824364176,-0.5996642549605777,0.11287124236807244,2025-01-09 17:19:45.485976,2025-01-09 17:19:57.351550,0 days 00:00:11.865574,0.030207883275480924,32,0.2,4,100,8.089894262279041e-05,86,0.0006529905563702139,1,5,adam,"{'neurons_per_layer_encoder': [4, 8, 16, 32, 64], 'neurons_per_layer_decoder': [64]}",4,[64],"[4, 8, 16, 32, 64]",[0.22176657724204163],[0.1379285891298565],[-0.04439357824364176],[-0.5996642549605777],[0.11287124236807244],0.3546421514926711,COMPLETE
602,0.0034191096069341453,-1.0823659413650462,-0.223663472347029,-37.46220449146329,-2.427669065573339,2025-01-09 17:19:47.920710,2025-01-09 17:20:34.979400,0 days 00:00:47.058690,0.029086360820108046,32,0.2,240,100,8.295166357208346e-05,3864,0.00521498445420199,1,5,adam,"{'neurons_per_layer_encoder': [240, 480, 960, 1920, 3840], 'neurons_per_layer_decoder': [3840]}",240,[3840],"[240, 480, 960, 1920, 3840]",[0.0034191096069341453],[-1.0823659413650462],[-0.223663472347029],[-37.46220449146329],[-2.427669065573339],0.6611566098210637,COMPLETE
603,0.10041818519377965,0.17213270533871383,-0.3309663956039186,-1.0953559607883947,0.2376056486824335,2025-01-09 17:19:47.950407,2025-01-09 17:20:08.207751,0 days 00:00:20.257344,0.1608994821252392,32,0.2,24,100,1.6667328427585066e-05,632,4.0429847217864354e-05,1,5,adam,"{'neurons_per_layer_encoder': [24, 48, 96, 192, 384], 'neurons_per_layer_decoder': [384]}",24,[384],"[24, 48, 96, 192, 384]",[0.10041818519377965],[0.17213270533871383],[-0.3309663956039186],[-1.0953559607883947],[0.2376056486824335],0.3896146953135126,COMPLETE
604,-1.6105848626181958,-0.4753029926126504,-0.6195089226817476,-29.52921179929915,-1.315609940111719,2025-01-09 17:19:49.274088,2025-01-09 17:20:38.523997,0 days 00:00:49.249909,0.02188258709550208,32,0.2,236,100,7.345390023354525e-05,3800,0.005136826705768305,1,5,adam,"{'neurons_per_layer_encoder': [236, 472, 944, 1888, 3776], 'neurons_per_layer_decoder': [3776]}",236,[3776],"[236, 472, 944, 1888, 3776]",[-1.6105848626181958],[-0.4753029926126504],[-0.6195089226817476],[-29.52921179929915],[-1.315609940111719],0.7132715383408256,COMPLETE
605,-2.113721541035859,-0.15251437464275397,-0.110390714682854,-16.987107806931693,-0.008852324935122446,2025-01-09 17:19:57.379130,2025-01-09 17:20:14.204818,0 days 00:00:16.825688,0.021274052933619152,32,0.2,20,100,6.723420162123472e-05,22,1.2259871311645486e-05,1,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-2.113721541035859],[-0.15251437464275397],[-0.110390714682854],[-16.987107806931693],[-0.008852324935122446],0.2784560138708123,COMPLETE
606,0.3267293747671658,0.28233137879761194,-0.2136868165879413,-0.7533706720217406,0.1761414122120094,2025-01-09 17:20:08.222985,2025-01-09 17:20:32.724023,0 days 00:00:24.501038,0.021845846832251006,32,0.2,236,100,7.207795304943231e-05,484,6.769508415807426e-05,1,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[0.3267293747671658],[0.28233137879761194],[-0.2136868165879413],[-0.7533706720217406],[0.1761414122120094],0.3373641091787045,COMPLETE
607,-0.03574768101958492,-0.12345813917522874,-0.02601955423667901,-1.2649230746612572,0.08704961058480598,2025-01-09 17:20:14.221898,2025-01-09 17:20:36.979346,0 days 00:00:22.757448,0.023280874868651328,120,0.2,236,100,7.270760979474872e-05,356,6.594873469570782e-05,1,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[-0.03574768101958492],[-0.12345813917522874],[-0.02601955423667901],[-1.2649230746612572],[0.08704961058480598],0.30831285764711586,COMPLETE
608,0.5966116416533835,0.2996217001337066,-0.14065252029293895,0.21378220684567073,-0.0919558778580607,2025-01-09 17:20:32.743575,2025-01-09 17:20:45.808502,0 days 00:00:13.064927,0.13167489098197108,40,0.2,252,100,4.621278022378158e-05,436,0.005157323960955135,1,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252]}",252,[252],[252],[0.5966116416533835],[0.2996217001337066],[-0.14065252029293895],[0.21378220684567073],[-0.0919558778580607],-1.1017215087507137,COMPLETE
609,0.248345860636755,0.018642006679719048,-0.1839190099007082,0.016079127706049468,-0.09120564756808425,2025-01-09 17:20:34.997408,2025-01-09 17:20:45.950909,0 days 00:00:10.953501,0.023446459430533164,120,0.2,252,100,4.419115026529701e-05,436,0.004069890128835441,1,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252]}",252,[252],[252],[0.248345860636755],[0.018642006679719048],[-0.1839190099007082],[0.016079127706049468],[-0.09120564756808425],-0.5433025085763075,COMPLETE
610,0.3976432457152852,0.14301192320366762,-0.2215430916336001,0.21859982722008342,0.0846284265395334,2025-01-09 17:20:36.996266,2025-01-09 17:20:46.862070,0 days 00:00:09.865804,0.023549155727063717,40,0.2,252,100,4.8264617303265e-05,436,0.006045161100674303,1,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252]}",252,[252],[252],[0.3976432457152852],[0.14301192320366762],[-0.2215430916336001],[0.21859982722008342],[0.0846284265395334],-1.2707870192614643,COMPLETE
611,0.5838037121890371,0.2147951178807903,-0.019192182750659814,-4.232595136583744,0.056086572894387454,2025-01-09 17:20:38.536715,2025-01-09 17:20:47.749265,0 days 00:00:09.212550,0.039142841173879284,40,0.2,252,100,4.564945043522885e-05,436,3.6512048641143704e-05,1,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252]}",252,[252],[252],[0.5838037121890371],[0.2147951178807903],[-0.019192182750659814],[-4.232595136583744],[0.056086572894387454],0.31773466969867964,COMPLETE
612,0.3429667357626214,0.3024378436606545,-0.07342084113229963,0.2874481221136236,-0.06222165415685743,2025-01-09 17:20:45.499037,2025-01-09 17:20:51.538286,0 days 00:00:06.039249,0.025127049822059617,40,0.2,252,100,4.52405975050031e-05,436,0.0037352750038471766,1,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252]}",252,[252],[252],[0.3429667357626214],[0.3024378436606545],[-0.07342084113229963],[0.2874481221136236],[-0.06222165415685743],-1.109453334976285,COMPLETE
613,-0.24889530461443465,0.1253716267988113,-0.3445000496057531,-0.14622852524599272,-0.08204886459870742,2025-01-09 17:20:45.816051,2025-01-09 17:20:51.654215,0 days 00:00:05.838164,0.025221723312095375,96,0.2,228,100,5.270341169750646e-05,476,0.003839239702546931,1,1,adam,"{'neurons_per_layer_encoder': [228], 'neurons_per_layer_decoder': [228]}",228,[228],[228],[-0.24889530461443465],[0.1253716267988113],[-0.3445000496057531],[-0.14622852524599272],[-0.08204886459870742],-1.8013653199119106,COMPLETE
614,0.27216067797915944,0.33637811098799786,-0.18886314177222596,-0.3952104238106522,0.2061867842491768,2025-01-09 17:20:45.959312,2025-01-09 17:20:53.412639,0 days 00:00:07.453327,0.011396612644889075,40,0.2,228,100,6.891868298049923e-05,460,0.0005265794743654142,3,1,adam,"{'neurons_per_layer_encoder': [228], 'neurons_per_layer_decoder': [228, 114, 57]}",228,"[228, 114, 57]",[228],[0.27216067797915944],[0.33637811098799786],[-0.18886314177222596],[-0.3952104238106522],[0.2061867842491768],0.41020008938841723,COMPLETE
615,0.37752149396700896,0.28671480869851595,0.07589555921308677,0.06788280418010584,0.008697120141950454,2025-01-09 17:20:46.869466,2025-01-09 17:21:01.282880,0 days 00:00:14.413414,0.011428065041280536,32,0.2,228,100,6.719266492947842e-05,936,0.0036165965753390474,3,3,adam,"{'neurons_per_layer_encoder': [228, 456, 912], 'neurons_per_layer_decoder': [912, 456, 228]}",228,"[912, 456, 228]","[228, 456, 912]",[0.37752149396700896],[0.28671480869851595],[0.07589555921308677],[0.06788280418010584],[0.008697120141950454],0.35764621685092696,COMPLETE
616,0.5760988454867453,-0.1516005218655272,-0.06787922079788089,-7.004150138868159,0.057074926895292366,2025-01-09 17:20:47.757972,2025-01-09 17:20:55.547459,0 days 00:00:07.789487,0.025504115581866625,32,0.2,228,100,6.608959278276929e-05,460,3.097629204567689e-05,3,1,adam,"{'neurons_per_layer_encoder': [228], 'neurons_per_layer_decoder': [228, 114, 57]}",228,"[228, 114, 57]",[228],[0.5760988454867453],[-0.1516005218655272],[-0.06787922079788089],[-7.004150138868159],[0.057074926895292366],0.5569690627040494,COMPLETE
617,0.4370386844366786,-0.054587972426761056,-0.38997697368391204,-0.12383195867616004,0.3401080511701561,2025-01-09 17:20:51.546439,2025-01-09 17:21:04.604252,0 days 00:00:13.057813,0.017007248315728963,32,0.2,228,100,0.0007355901275393076,1368,0.003428668712505302,3,3,adam,"{'neurons_per_layer_encoder': [228, 456, 912], 'neurons_per_layer_decoder': [912, 456, 228]}",228,"[912, 456, 228]","[228, 456, 912]",[0.4370386844366786],[-0.054587972426761056],[-0.38997697368391204],[-0.12383195867616004],[0.3401080511701561],0.525645296741331,COMPLETE
618,0.45087931308391793,-0.04754818706478381,-0.20885460611518814,-1.896135505767091,-0.15796526622227858,2025-01-09 17:20:51.664302,2025-01-09 17:21:01.677538,0 days 00:00:10.013236,0.14998639190716023,64,0.2,232,100,6.482992814143636e-05,488,0.00010670474464608609,3,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464, 232, 116]}",232,"[464, 232, 116]","[232, 464]",[0.45087931308391793],[-0.04754818706478381],[-0.20885460611518814],[-1.896135505767091],[-0.15796526622227858],0.6827648161628435,COMPLETE
619,-7.354691471035434,-0.004434822708239583,0.016112912401819224,-8.47755869505987,-0.23272409035161723,2025-01-09 17:20:53.421071,2025-01-09 17:21:01.427502,0 days 00:00:08.006431,0.028567320481019558,64,0.2,244,100,0.00028753990253986214,412,1.6219369518840624e-05,4,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61, 30]}",244,"[244, 122, 61, 30]",[244],[-7.354691471035434],[-0.004434822708239583],[0.016112912401819224],[-8.47755869505987],[-0.23272409035161723],0.7637142816051321,COMPLETE
620,-2.326880609140865,-0.13611870273296667,0.022924907824126595,-22.11377400927805,-0.8864386982623884,2025-01-09 17:20:55.554305,2025-01-09 17:21:02.665043,0 days 00:00:07.110738,0.017258294541532836,32,0.1,244,100,5.434046776929969e-05,412,5.788377007527972e-05,4,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61, 30]}",244,"[244, 122, 61, 30]",[244],[-2.326880609140865],[-0.13611870273296667],[0.022924907824126595],[-22.11377400927805],[-0.8864386982623884],0.2574554052204464,COMPLETE
621,-1.6669098519897076,-0.02627868629161023,-0.035459746911227885,-29.72722239505854,-0.004574994670677901,2025-01-09 17:21:01.290578,2025-01-09 17:21:07.835012,0 days 00:00:06.544434,0.028203330641345174,32,0.2,64,100,0.00011937436013192276,584,5.616287950979422e-05,4,3,adam,"{'neurons_per_layer_encoder': [64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",64,"[256, 128, 64, 32]","[64, 128, 256]",[-1.6669098519897076],[-0.02627868629161023],[-0.035459746911227885],[-29.72722239505854],[-0.004574994670677901],0.7070220248595915,COMPLETE
622,0.5921575885807293,0.6032051243040317,0.10560278861722361,0.2633057268746736,0.06206709256619658,2025-01-09 17:21:01.436241,2025-01-09 17:21:07.961049,0 days 00:00:06.524808,0.016757187031160393,32,0.2,64,100,9.941309699093804e-06,102,0.0031864283872105404,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64,[64],[64],[0.5921575885807293],[0.6032051243040317],[0.10560278861722361],[0.2633057268746736],[0.06206709256619658],-0.4778594544161931,COMPLETE
